com.samsung.shealth.rewards,6123001,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2019-12-08 21:00:00.000,,10009,,2020-01-08 20:03:03.201,2020-01-08 20:03:03.201,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":8905}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-12-08 21:00:00.000,c7ce6aad-e68e-4ce7-8389-b5b84a286e97,1,
,2019-06-08 21:00:00.000,,10009,,2020-01-08 20:03:03.149,2020-01-08 20:03:03.149,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":8378}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-06-08 21:00:00.000,97768c38-5ed9-4762-adf1-b17f8e27d0f3,1,
,2019-05-10 17:21:06.226,,,,2019-05-11 03:50:00.187,2019-05-10 17:21:06.304,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":66,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-05-10 17:21:06.226,cda4042a-269d-4e52-a61b-0f269e8d2c1e,0,
,2020-01-04 21:00:00.000,,10009,,2020-01-10 21:00:17.755,2020-01-08 20:03:03.204,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":4836}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2020-01-04 21:00:00.000,259f68c3-ff07-4704-8c93-557e2600c36c,1,
,2019-09-10 21:00:00.000,,10009,,2020-01-08 20:03:03.183,2020-01-08 20:03:03.183,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":10373}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-10 21:00:00.000,c068b238-52de-44e0-98ea-39cbbd0c1e99,1,
,2019-06-13 21:00:00.000,,10009,,2020-01-08 20:03:03.205,2020-01-08 20:03:03.205,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20769}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-06-13 21:00:00.000,74570745-ee17-4c91-999a-ca3c2d8b615f,1,
,2019-06-07 19:21:06.802,,,,2019-06-09 15:53:52.037,2019-06-07 19:21:06.835,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-07 19:21:06.802,a1515aca-e792-468f-98b3-058d2553055b,0,
,2019-06-14 21:00:00.000,,10009,,2020-01-08 20:03:03.154,2020-01-08 20:03:03.154,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":12005}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-06-14 21:00:00.000,c5b78135-3af9-40ee-9e17-e4bd2b5a500c,1,
,2019-09-30 12:37:00.311,,,,2019-10-01 07:58:06.765,2019-09-30 12:37:00.370,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-09-30 12:37:00.311,a75a5db8-289c-4b3a-932a-fb066b23708e,0,
,2019-07-03 21:00:00.000,,10009,,2020-01-08 20:03:03.206,2020-01-08 20:03:03.206,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":33199}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-07-03 21:00:00.000,c2da266b-8936-4b8b-87b2-5fdf73ae5fbf,1,
,2019-08-24 21:00:00.000,,10009,,2020-01-08 20:03:03.180,2020-01-08 20:03:03.180,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5474}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-08-24 21:00:00.000,90858845-d1a7-44cc-8328-05cd5b93e973,1,
,2019-10-09 15:36:04.358,,,,2019-10-10 12:27:46.501,2019-10-09 15:36:04.480,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-09 15:36:04.358,1e850637-db08-4c50-8614-94e9b3a88a43,0,
,2019-06-20 21:00:00.000,,10009,,2020-01-08 20:03:03.159,2020-01-08 20:03:03.159,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":16590}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-06-20 21:00:00.000,27abde95-bf61-4820-b4f8-898de0c6fea1,1,
,2019-09-18 21:00:00.000,,10009,,2020-01-08 20:03:03.185,2020-01-08 20:03:03.185,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7572}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-18 21:00:00.000,54752a21-91bb-413d-a356-ffea72a40eb3,1,
,2019-06-12 14:53:50.704,,,,2019-06-13 08:27:47.063,2019-06-12 10:54:58.729,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":148,""mValue2"":0}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-12 10:54:58.682,0ba4b69b-0439-4e87-8003-6a69c7cde072,0,
,2019-10-17 15:40:18.841,,,,2019-10-20 12:30:09.963,2019-10-17 15:40:18.869,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":69,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-17 15:40:18.841,688c5de9-9c21-4753-8595-d11b1beaad02,0,
,2019-02-03 21:00:00.000,,100003,,2020-01-08 20:03:16.664,2020-01-08 20:03:16.664,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7937}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-03 21:00:00.000,97851388-9366-4090-b502-b81bbbf6132a,1,
,2019-06-16 05:19:04.170,,,,2019-06-17 03:48:52.553,2019-06-16 05:19:04.241,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":222,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-16 05:19:04.170,a89b7361-60ba-4c58-b3ac-09885e1e71c6,0,
,2019-06-26 21:00:00.000,,10009,,2020-01-08 20:03:03.165,2020-01-08 20:03:03.165,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":11944}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-06-26 21:00:00.000,8035ac97-be4b-4a8a-9392-73eecf887d1a,1,
,2019-09-03 21:00:00.000,,10009,,2020-01-08 20:03:03.182,2020-01-08 20:03:03.182,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6810}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-03 21:00:00.000,f35a4899-0ba6-4a91-b498-e5fe94ec563b,1,
,2019-09-29 21:00:00.000,,10009,,2020-01-08 20:03:03.187,2020-01-08 20:03:03.187,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7836}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-29 21:00:00.000,421c4dfa-668c-42fc-8673-3f113f4b203f,1,
,2019-02-11 21:00:00.000,,100003,,2020-01-08 20:03:16.669,2020-01-08 20:03:16.669,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5792}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-11 21:00:00.000,8f5d941c-eb61-4a57-aff3-464128749aed,1,
,2019-07-02 21:00:00.000,,10009,,2020-01-08 20:03:03.170,2020-01-08 20:03:03.170,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":15223}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-07-02 21:00:00.000,76232ffc-0187-4865-b1bf-02d86c40fa1c,1,
,2019-09-11 21:00:00.000,,10009,,2020-01-08 20:03:03.184,2020-01-08 20:03:03.184,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":8240}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-11 21:00:00.000,8e1dd240-7a51-4bb5-95fa-e679ed26f656,1,
,2019-06-20 03:37:28.458,,,,2019-06-21 04:47:34.700,2019-06-20 03:37:28.473,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":184,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-20 03:37:28.458,dac587f9-2d97-4259-9ba6-5e2582c123d4,0,
,2019-10-08 21:00:00.000,,10009,,2020-01-08 20:03:03.189,2020-01-08 20:03:03.189,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6448}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-08 21:00:00.000,f2aa2dd9-b8f9-4bef-87b8-8076ec3f80cc,1,
,2019-10-29 09:15:00.766,,,,2019-10-31 12:03:24.647,2019-10-29 09:15:00.812,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":117,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-29 09:15:00.766,a15d906d-45dc-4f4c-bea5-0259c84f622c,0,
,2019-09-22 21:00:00.000,,10009,,2020-01-08 20:03:03.186,2020-01-08 20:03:03.186,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6548}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-22 21:00:00.000,cd736942-1c15-4060-8955-9d40a877a286,1,
,2019-06-25 03:13:16.071,,,,2019-06-26 05:32:19.537,2019-06-25 03:13:16.103,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":140,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-25 03:13:16.071,dbfa9e78-59ce-452a-92b9-4314d5be7380,0,
,2019-11-07 14:33:22.063,,,,2019-11-09 19:24:07.526,2019-11-07 14:33:22.149,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":105,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-11-07 14:33:22.063,77d6f5da-77e4-4822-8d43-cc5475c73c80,0,
,2019-02-23 21:00:00.000,,100003,,2020-01-08 20:03:16.673,2020-01-08 20:03:16.673,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":4652}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-23 21:00:00.000,81d3dcd4-bb03-476b-a144-c94534668481,1,
,2019-10-16 21:00:00.000,,10009,,2020-01-08 20:03:03.191,2020-01-08 20:03:03.191,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6662}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-16 21:00:00.000,4c45a968-8bc1-49b9-b346-cf9aebf49d23,1,
,2019-11-18 12:29:01.393,,,,2019-11-19 12:35:00.798,2019-11-18 12:29:01.606,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-11-18 12:29:01.393,79f27f82-4abf-40b0-a584-5492c45a16b1,0,
,2019-09-30 21:00:00.000,,10009,,2020-01-08 20:03:03.188,2020-01-08 20:03:03.188,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":13642}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-30 21:00:00.000,fa1b0306-4a07-42fb-92e6-9c59565eb0df,1,
,2019-07-08 21:00:00.000,,10009,,2020-01-08 20:03:03.175,2020-01-08 20:03:03.175,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6196}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-07-08 21:00:00.000,901df16e-be90-4b36-ba70-856cadbbc00f,1,
,2019-06-30 03:50:51.683,,,,2019-07-01 07:30:29.125,2019-06-30 03:50:51.771,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":243,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-06-30 03:50:51.683,fcbe634a-a8ac-4dbf-8617-b9b9408a13a3,0,
,2019-11-27 18:34:43.985,,,,2019-11-28 14:34:59.766,2019-11-27 18:34:44.158,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-11-27 18:34:43.985,e93d830c-5942-478b-8d0a-7be6098b60e7,0,
,2019-10-09 21:00:00.000,,10009,,2020-01-08 20:03:03.190,2020-01-08 20:03:03.190,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7382}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-09 21:00:00.000,37f9459a-3364-45c7-9f86-a452cc9bef40,1,
,2019-10-27 21:00:00.000,,10009,,2020-01-08 20:03:03.194,2020-01-08 20:03:03.194,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":9186}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-27 21:00:00.000,924ad905-c734-49a6-bf4f-adfa765cf184,1,
,2019-12-09 12:50:14.290,,,,2019-12-17 09:54:50.455,2019-12-09 12:50:14.350,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-12-09 12:50:14.290,8263f48e-9f60-454e-9a1d-46c3c013dfd0,0,
,2019-03-04 21:00:00.000,,100003,,2020-01-08 20:03:16.681,2020-01-08 20:03:16.681,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":8559}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-03-04 21:00:00.000,30ffde86-efbe-4515-b123-b4eb5ba54a54,1,
,2019-11-05 21:00:00.000,,10009,,2020-01-08 20:03:03.196,2020-01-08 20:03:03.196,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6895}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-11-05 21:00:00.000,6486225f-2a93-4e58-a3d9-591bb5304fed,1,
,2019-01-29 21:00:00.000,,10009,,2020-01-08 20:03:03.090,2020-01-08 20:03:03.090,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5569}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-01-29 21:00:00.000,e49b0c14-8775-4da0-94d0-28a8d08e0f14,1,
,2019-07-05 07:47:41.671,,,,2019-07-06 05:29:54.551,2019-07-05 07:47:41.718,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":172,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-07-05 07:47:41.671,86cf2f6b-c665-4940-bd18-8fa2fccd63c9,0,
,2019-10-19 21:00:00.000,,10009,,2020-01-08 20:03:03.191,2020-01-08 20:03:03.191,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7254}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-19 21:00:00.000,e0aa74a0-17e8-4924-925f-2bd4707b8383,1,
,2019-07-29 21:00:00.000,,10009,,2020-01-08 20:03:03.177,2020-01-08 20:03:03.177,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":4855}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-07-29 21:00:00.000,76e46e71-b46d-4765-841f-e4e199249791,1,
,2019-03-13 21:00:00.000,,100003,,2020-01-08 20:03:16.685,2020-01-08 20:03:16.685,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6878}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-03-13 21:00:00.000,62df62ea-3c03-4ce6-b0b7-f950dc863a84,1,
,2019-07-23 20:58:09.845,,,,2019-07-26 18:51:33.396,2019-07-23 20:58:09.886,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":true,""mValue"":61,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-07-23 20:58:09.845,f4ca3d3d-cae6-4e73-9119-4c464e629090,0,
,2019-02-07 21:00:00.000,,10009,,2020-01-08 20:03:03.095,2020-01-08 20:03:03.095,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":4947}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-07 21:00:00.000,e089e1d3-28e4-424a-9909-86aad4c7f305,1,
,2019-10-28 21:00:00.000,,10009,,2020-01-08 20:03:03.194,2020-01-08 20:03:03.194,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":11487}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-10-28 21:00:00.000,ae3c6614-1a69-4880-9f72-b9098b18f109,1,
,2019-08-11 15:51:39.097,,,,2019-08-19 17:14:38.071,2019-08-11 15:51:39.157,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-08-11 15:51:39.097,8087ee8a-6b20-46e6-81f1-e34a6f1c4799,0,
,2019-02-16 21:00:00.000,,10009,,2020-01-08 20:03:03.101,2020-01-08 20:03:03.101,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6021}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-16 21:00:00.000,2c164cbe-bc8a-45a8-83c5-b1dc13e1f9d5,1,
,2019-03-21 21:00:00.000,,100003,,2020-01-08 20:03:16.689,2020-01-08 20:03:16.689,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5726}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-03-21 21:00:00.000,4eb0981e-e8e2-4b1f-8ce2-b923eae0d343,1,
,2019-09-04 11:03:44.220,,,,2019-09-05 12:24:44.458,2019-09-04 11:03:44.260,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-09-04 11:03:44.220,7ee6f34d-9854-412d-af23-e7f30196c5f7,0,
,2019-08-21 21:00:00.000,,10009,,2020-01-08 20:03:03.179,2020-01-08 20:03:03.179,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5557}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-08-21 21:00:00.000,1ab6affd-4472-4e85-82cc-a13d976868b5,1,
,2019-11-12 21:00:00.000,,10009,,2020-01-08 20:03:03.197,2020-01-08 20:03:03.197,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5191}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-11-12 21:00:00.000,e15eeb70-7c3c-41b8-9f0b-c7ffbd04bb9b,1,
,2019-09-12 15:48:02.642,,,,2019-09-12 21:10:15.269,2019-09-12 15:48:02.698,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":true,""mValue"":86,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-09-12 15:48:02.642,e63b7b2f-0957-4004-b018-84749b83c144,0,
,2019-04-07 21:00:00.000,,100003,,2020-01-08 20:03:16.693,2020-01-08 20:03:16.693,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5825}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-04-07 21:00:00.000,0d579190-173d-4db6-9a1a-4b9bef27af54,1,
,2019-11-06 21:00:00.000,,10009,,2020-01-08 20:03:03.196,2020-01-08 20:03:03.196,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":9891}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-11-06 21:00:00.000,dd1d3738-0e40-4c31-ad1b-8cd889e0e456,1,
,2019-02-25 21:00:00.000,,10009,,2020-01-08 20:03:03.107,2020-01-08 20:03:03.107,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6506}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-02-25 21:00:00.000,78253619-eb7f-43f1-930a-b5804ef2a6a4,1,
,2019-09-23 17:39:14.442,,,,2019-09-24 13:36:00.391,2019-09-23 17:39:14.511,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":69,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-09-23 17:39:14.442,f02af46f-d18a-4412-8166-4b4b4bb54007,0,
,2019-11-23 21:00:00.000,,10009,,2020-01-08 20:03:03.199,2020-01-08 20:03:03.199,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5889}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-11-23 21:00:00.000,6aa8c966-1cdd-4bd1-a4b9-876b722a8ea4,1,
,2019-04-20 21:00:00.000,,100003,,2020-01-08 20:03:16.698,2020-01-08 20:03:16.698,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5564}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-04-20 21:00:00.000,3cbca3b4-2755-4374-8376-c65f6d402d3b,1,
,2019-10-01 07:58:06.754,,,,2019-10-03 12:40:31.676,2019-10-01 07:58:06.769,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":141,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-01 07:58:06.754,3f3f630a-7ab1-4290-9304-ab257623c0b3,0,
,2019-09-01 21:00:00.000,,10009,,2020-01-08 20:03:03.181,2020-01-08 20:03:03.181,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5545}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-01 21:00:00.000,8a25d4aa-b98a-40f6-9e25-9cd224cfc920,1,
,2019-10-10 12:27:46.482,,,,2019-10-13 15:15:10.523,2019-10-10 12:27:46.506,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-10 12:27:46.482,538ab5d1-6f61-4661-b24b-d1e94e9f39d9,0,
,2019-04-28 21:00:00.000,,100003,,2020-01-08 20:03:16.706,2020-01-08 20:03:16.706,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6623}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-04-28 21:00:00.000,422235d1-ea08-4fd1-8e82-70a3dbd55dcb,1,
,2019-11-13 21:00:00.000,,10009,,2020-01-08 20:03:03.198,2020-01-08 20:03:03.198,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6483}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-11-13 21:00:00.000,367f23cc-bd15-4dce-a4f2-5c235aa6831f,1,
,2019-10-20 12:30:09.896,,,,2019-10-21 09:47:23.373,2019-10-20 12:30:10.010,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":true,""mValue"":78,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-20 12:30:09.896,b6eb152d-8aef-4a68-9d6b-aafae7c5eddf,0,
,2019-03-07 21:00:00.000,,10009,,2020-01-08 20:03:03.112,2020-01-08 20:03:03.112,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":4576}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-03-07 21:00:00.000,23ddb62e-332b-415c-860d-9b3489a65527,1,
,2019-12-01 21:00:00.000,,10009,,2020-01-08 20:03:03.200,2020-01-08 20:03:03.200,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7355}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-12-01 21:00:00.000,df013ca4-39b3-4fe5-b13e-487f013e26b4,1,
,2019-10-31 12:03:24.580,,,,2019-11-03 12:14:49.750,2019-10-31 12:03:24.658,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":125,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-10-31 12:03:24.580,73d26ec1-7479-4b35-84f5-baec12946257,0,
,2019-03-16 21:00:00.000,,10009,,2020-01-08 20:03:03.117,2020-01-08 20:03:03.117,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":5123}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-03-16 21:00:00.000,22ea9db2-ff7a-46e1-af32-7494c8a68613,1,
,2019-09-09 21:00:00.000,,10009,,2020-01-08 20:03:03.183,2020-01-08 20:03:03.183,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":10795}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-09 21:00:00.000,c87e7982-e3b6-4b43-b38e-a36098ab4b14,1,
,2019-05-10 21:00:00.000,,100003,,2020-01-08 20:03:16.709,2020-01-08 20:03:16.709,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":7662}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-05-10 21:00:00.000,9ee12921-5fd4-40d8-8c94-bfa3ea424c76,1,
,2019-11-09 19:24:07.502,,,,2019-11-10 11:03:00.440,2019-11-09 19:24:07.636,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":true,""mValue"":72,""mValue2"":60}",lv82WtQZxZ,com.sec.android.app.shealth,goal.activity,2019-11-09 19:24:07.502,c2932575-cfb8-476d-a98a-15c7cbe911f9,0,
,2019-09-17 21:00:00.000,,10009,,2020-01-08 20:03:03.185,2020-01-08 20:03:03.185,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":4500,""mValue"":6855}",lv82WtQZxZ,com.sec.android.app.shealth,tracker.pedometer,2019-09-17 21:00:00.000,898b122d-618a-4450-9c4d-90bc639182a5,1,
