com.samsung.shealth.exercise,6123001,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid
,,,,1,,,,4,0,0,,,,,,,,,1367917,,,,2020-05-22 06:01:00.000,1001,,,,,,,,,2020-05-22 06:26:17.704,2020-05-22 06:26:17.704,,1.9444444,,,,1903.73,,99.72,,,,UTC+0300,lv82WtQZxZ,,,4ae29f5e-6382-4890-be79-411763da28de.com.samsung.health.exercise.live_data.json,,1.3917,com.sec.android.app.shealth,,,,2020-05-22 06:23:48.000,4ae29f5e-6382-4890-be79-411763da28de,
,,,,1,,,,4,0,0,,,,,,,,,1141882,,,,2020-06-16 03:23:16.000,1001,,,,,,,,,2020-06-16 04:01:10.491,2020-06-16 04:01:10.491,,2.2222223,,,,1489.47,,81.38,,,,UTC+0300,lv82WtQZxZ,,,f7c2463e-5fa6-419a-9b79-baf5aff38e61.com.samsung.health.exercise.live_data.json,,1.3043991,com.sec.android.app.shealth,,,,2020-06-16 03:42:17.000,f7c2463e-5fa6-419a-9b79-baf5aff38e61,
,,,,1,,,,4,0,0,,,,,,,,,682230,,,,2019-06-25 03:00:13.000,1001,,,,,,,,,2019-06-25 03:13:16.546,2019-06-25 03:13:16.546,,1.6944444,,,,886.75,,34.12,,,,UTC+0900,lv82WtQZxZ,,,c47419ce-6902-4ee6-a4ef-346ea71d2034.com.samsung.health.exercise.live_data.json,,1.2997814,com.sec.android.app.shealth,,,,2019-06-25 03:11:35.000,c47419ce-6902-4ee6-a4ef-346ea71d2034,
,,,,1,,,,4,0,0,,,,,,,,,730745,,,,2020-11-09 07:26:05.000,1001,,,,,,,,,2020-11-09 07:39:28.399,2020-11-09 07:39:28.399,,1.7777778,,,,910.0,,49.399998,,,,UTC+0300,lv82WtQZxZ,,,42aee6b4-ef65-4155-89f0-ca1af7873c62.com.samsung.health.exercise.live_data.json,,1.2453045,com.sec.android.app.shealth,,,,2020-11-09 07:38:16.000,42aee6b4-ef65-4155-89f0-ca1af7873c62,
,,,,1,,,,4,0,0,,,,,,,,,692811,,,,2019-07-03 08:23:00.000,1001,,,,,,,,,2019-07-03 08:36:43.222,2019-07-03 08:36:43.222,,1.6388888,,,,844.44,,33.15,,,,UTC+0900,lv82WtQZxZ,,,0d32b4ad-a472-42d7-974a-a6153da173eb.com.samsung.health.exercise.live_data.json,,1.2188605,com.sec.android.app.shealth,,,,2019-07-03 08:34:32.000,0d32b4ad-a472-42d7-974a-a6153da173eb,
,,,,1,,,,4,0,0,,,,,,,,,3365608,,,,2019-07-04 11:04:00.000,1001,,,,,,,,,2019-10-11 22:21:17.156,2019-07-04 12:01:39.797,,3.1944444,,,,4299.77,,168.3,,,,UTC+0900,lv82WtQZxZ,,,c157b01f-3ba1-4219-8e71-0435842bea6b.com.samsung.health.exercise.live_data.json,,1.2775612,com.sec.android.app.shealth,,,,2019-07-04 12:00:05.000,c157b01f-3ba1-4219-8e71-0435842bea6b,
,,,,1,,,,4,0,0,,,,,,,,,764364,,,,2019-06-19 04:53:00.000,1001,,,,,,,,,2019-06-19 05:07:14.769,2019-06-19 05:07:14.769,,1.6388888,,,,1006.3,,55.55,,,,UTC+0900,lv82WtQZxZ,,,3a1a9f93-046f-4bd2-bf32-4d75530b2a5c.com.samsung.health.exercise.live_data.json,,1.3165194,com.sec.android.app.shealth,,,,2019-06-19 05:05:44.000,3a1a9f93-046f-4bd2-bf32-4d75530b2a5c,
,,,,1,,,,4,0,0,,,,,,,,,1336515,,,,2019-08-01 04:40:06.000,1001,,,,,,,,,2019-08-01 05:47:08.262,2019-08-01 05:47:08.262,,1.8055556,,,,1792.9401,,104.5,,,,UTC+0300,lv82WtQZxZ,,,09050c0e-4034-4d6d-868c-00de97c5f72e.com.samsung.health.exercise.live_data.json,,1.3415039,com.sec.android.app.shealth,,,,2019-08-01 05:02:22.000,09050c0e-4034-4d6d-868c-00de97c5f72e,
,,,,1,,,,4,0,0,,,,,,,,,700256,,,,2019-09-04 10:17:00.000,1001,,,,,,,,,2019-09-04 10:29:40.664,2019-09-04 10:29:40.664,,3.1111112,,,,892.91,,36.03,,,,UTC+0300,lv82WtQZxZ,,,90f7a084-dd4b-4bbe-8741-cbab8d5f7578.com.samsung.health.exercise.live_data.json,,1.2751193,com.sec.android.app.shealth,,,,2019-09-04 10:28:40.000,90f7a084-dd4b-4bbe-8741-cbab8d5f7578,
,,,,1,,,,4,0,0,,,,,,,,,905928,,,,2019-07-02 10:24:00.000,1001,,,,,,,,,2019-07-02 10:48:01.144,2019-07-02 10:48:01.144,,1.8055556,,,,1078.15,,42.31,,,,UTC+0900,lv82WtQZxZ,,,cab92f8d-f1fe-4b48-820a-24b348782b26.com.samsung.health.exercise.live_data.json,,1.1901057,com.sec.android.app.shealth,,,,2019-07-02 10:39:05.000,cab92f8d-f1fe-4b48-820a-24b348782b26,
,,,,1,,,,4,0,0,,,,,,,,,1328231,,,,2019-07-04 09:13:01.000,1001,,,,,,,,,2019-10-11 22:21:20.779,2019-07-04 09:40:29.227,,1.8611112,,,,1854.32,,72.43,,,,UTC+0900,lv82WtQZxZ,,,b9a8c4e4-5033-41d9-b839-40b24ee44a89.com.samsung.health.exercise.live_data.json,,1.3960824,com.sec.android.app.shealth,,,,2019-07-04 09:35:09.000,b9a8c4e4-5033-41d9-b839-40b24ee44a89,
,,,,1,,,,4,0,0,,,,,,,,,1245877,,,,2019-09-11 08:58:00.000,1001,,,,,,,,,2019-09-11 09:24:36.069,2019-09-11 09:24:36.069,,2.0277777,,,,1673.25,,65.99,,,,UTC+0300,lv82WtQZxZ,,,472bab7b-c4b1-45ec-b8c1-05a4e5bd0bd1.com.samsung.health.exercise.live_data.json,,1.34303,com.sec.android.app.shealth,,,,2019-09-11 09:18:46.000,472bab7b-c4b1-45ec-b8c1-05a4e5bd0bd1,
,,,,1,,,,4,0,0,,,,,,,,,1094477,,,,2019-07-26 04:00:04.000,1001,,,,,,,,,2019-07-26 04:34:16.596,2019-07-26 04:34:16.596,,1.9444444,,,,1581.9,,61.46,,,,UTC+0300,lv82WtQZxZ,,,8d445481-4991-4537-a44f-13f4f5776be8.com.samsung.health.exercise.live_data.json,,1.4453479,com.sec.android.app.shealth,,,,2019-07-26 04:18:19.000,8d445481-4991-4537-a44f-13f4f5776be8,
,,,,1,,,,4,0,0,,,,,,,,,685047,,,,2019-09-24 11:48:07.000,1001,,,,,,,,,2019-09-24 12:02:43.103,2019-09-24 12:02:43.103,,1.4849674,,,,812.65,,32.26,,,,UTC+0300,lv82WtQZxZ,,,d13338dc-8a2b-47fb-9633-4fe6c88cce1a.com.samsung.health.exercise.live_data.json,,1.186269,com.sec.android.app.shealth,,,,2019-09-24 11:59:32.000,d13338dc-8a2b-47fb-9633-4fe6c88cce1a,
,,,,1,,,,4,0,0,,,,,,,,,947135,,,,2019-09-01 09:44:27.000,1001,,,,,,,,,2019-09-01 10:02:54.859,2019-09-01 10:02:54.859,,1.75,,,,1215.78,,48.079998,,,,UTC+0300,lv82WtQZxZ,,,76e1b8a4-92da-4842-80f1-4b80c1c13e1d.com.samsung.health.exercise.live_data.json,,1.2836396,com.sec.android.app.shealth,,,,2019-09-01 10:00:14.000,76e1b8a4-92da-4842-80f1-4b80c1c13e1d,
,,,,1,,,,4,0,0,,,,,,,,,645579,,,,2019-10-01 08:57:16.000,1001,,,,,,,,,2019-10-01 09:09:01.854,2019-10-01 09:09:01.854,,5.5277777,,,,847.58,,34.01,,,,UTC+0300,lv82WtQZxZ,,,96b239c4-63d5-485b-91d7-8bfec1021e49.com.samsung.health.exercise.live_data.json,,1.3128989,com.sec.android.app.shealth,,,,2019-10-01 09:08:01.000,96b239c4-63d5-485b-91d7-8bfec1021e49,
,,,,1,,,,4,0,0,,,,,,,,,795692,,,,2019-09-09 13:31:00.000,1001,,,,,,,,,2019-09-09 13:45:30.616,2019-09-09 13:45:30.616,,1.8055556,,,,1023.03,,40.739998,,,,UTC+0300,lv82WtQZxZ,,,320ca9b3-eab4-4d25-af84-b8a8585e6519.com.samsung.health.exercise.live_data.json,,1.285711,com.sec.android.app.shealth,,,,2019-09-09 13:44:15.000,320ca9b3-eab4-4d25-af84-b8a8585e6519,
,,,,1,,,,4,0,0,,,,,,,,,1309117,,,,2019-09-19 11:47:00.000,1001,,,,,,,,,2019-09-19 12:11:25.333,2019-09-19 12:11:25.333,,2.4444444,,,,1588.61,,63.2,,,,UTC+0300,lv82WtQZxZ,,,1de465fd-b7b6-4f3a-ae3d-1703ce4b58e5.com.samsung.health.exercise.live_data.json,,1.2134973,com.sec.android.app.shealth,,,,2019-09-19 12:08:49.000,1de465fd-b7b6-4f3a-ae3d-1703ce4b58e5,
,,,,1,,,,4,0,0,,,,,,,,,736374,,,,2019-10-08 13:44:00.000,1001,,,,,,,,,2019-10-08 14:14:36.358,2019-10-08 14:14:36.358,,1.5,,,,988.26,,52.53,,,,UTC+0300,lv82WtQZxZ,,,f6ab4101-7c4d-4005-be3c-cecc7e0c2cc5.com.samsung.health.exercise.live_data.json,,1.3420626,com.sec.android.app.shealth,,,,2019-10-08 13:56:16.000,f6ab4101-7c4d-4005-be3c-cecc7e0c2cc5,
,,,,1,,,,4,0,0,,,,,,,,,986669,,,,2019-10-01 05:31:00.000,1001,,,,,,,,,2019-10-01 05:48:33.173,2019-10-01 05:48:33.173,,1.9722222,,,,1279.03,,50.84,,,,UTC+0300,lv82WtQZxZ,,,66c5821f-eae1-4689-8f00-73fc6ecf8b79.com.samsung.health.exercise.live_data.json,,1.296311,com.sec.android.app.shealth,,,,2019-10-01 05:47:26.000,66c5821f-eae1-4689-8f00-73fc6ecf8b79,
,,,,1,,,,4,0,0,,,,,,,,,885698,,,,2019-10-17 11:28:00.000,1001,,,,,,,,,2019-10-17 11:44:00.617,2019-10-17 11:44:00.617,,1.8333334,,,,1119.14,,44.719997,,,,UTC+0300,lv82WtQZxZ,,,a012947a-b4dd-48c4-8476-cd24d51ef09a.com.samsung.health.exercise.live_data.json,,1.2635684,com.sec.android.app.shealth,,,,2019-10-17 11:42:45.000,a012947a-b4dd-48c4-8476-cd24d51ef09a,
,,,,1,,,,4,0,0,,,,,,,,,1085424,,,,2019-10-08 09:08:05.000,1001,,,,,,,,,2019-10-08 09:35:10.164,2019-10-08 09:35:10.164,,1.4722222,,,,1423.1901,,76.43,,,,UTC+0300,lv82WtQZxZ,,,298b8754-c30a-4ebb-8a94-261e86e9bcb8.com.samsung.health.exercise.live_data.json,,1.3111836,com.sec.android.app.shealth,,,,2019-10-08 09:26:10.000,298b8754-c30a-4ebb-8a94-261e86e9bcb8,
,,,,1,,,,4,0,0,,,,,,,,,951721,,,,2019-10-29 08:16:09.000,1001,,,,,,,,,2019-10-29 08:46:19.874,2019-10-29 08:46:19.874,,1.6944444,,,,1326.23,,52.0,,,,UTC+0300,lv82WtQZxZ,,,ebcb6560-5f6d-4121-9723-49b670b3d84f.com.samsung.health.exercise.live_data.json,,1.3935071,com.sec.android.app.shealth,,,,2019-10-29 08:32:01.000,ebcb6560-5f6d-4121-9723-49b670b3d84f,
,,,,1,,,,4,0,0,,,,,,,,,661911,,,,2019-10-15 07:52:19.000,1001,,,,,,,,,2019-10-15 08:14:59.048,2019-10-15 08:14:59.048,,1.4444444,,,,777.42,,41.52,,,,UTC+0300,lv82WtQZxZ,,,a80d0272-944d-459d-84c8-43bb27fff857.com.samsung.health.exercise.live_data.json,,1.1745083,com.sec.android.app.shealth,,,,2019-10-15 08:03:20.000,a80d0272-944d-459d-84c8-43bb27fff857,
,,,,1,,,,4,0,0,,,,,,,,,722805,,,,2019-10-27 06:48:00.000,1001,,,,,,,,,2019-10-27 07:14:59.127,2019-10-27 07:14:59.127,,3.0277777,,,,895.82,,35.5,,,,UTC+0300,lv82WtQZxZ,,,e8ea2d62-7256-4fc8-bbc3-973715d8137e.com.samsung.health.exercise.live_data.json,,1.239366,com.sec.android.app.shealth,,,,2019-10-27 07:00:02.000,e8ea2d62-7256-4fc8-bbc3-973715d8137e,
,,,,1,,,,4,0,0,,,,,,,,,662421,,,,2019-11-05 11:42:04.000,1001,,,,,,,,,2019-11-05 11:57:01.312,2019-11-05 11:57:01.312,,1.3888888,,,,852.01,,34.12,,,,UTC+0300,lv82WtQZxZ,,,2fc330a2-81af-4dfb-a121-eadf3c5a7f07.com.samsung.health.exercise.live_data.json,,1.2862062,com.sec.android.app.shealth,,,,2019-11-05 11:53:06.000,2fc330a2-81af-4dfb-a121-eadf3c5a7f07,
,,,,1,,,,4,0,0,,,,,,,,,697838,,,,2019-11-05 05:42:05.000,1001,,,,,,,,,2019-11-05 05:54:49.308,2019-11-05 05:54:49.308,,1.6666666,,,,933.97003,,36.47,,,,UTC+0300,lv82WtQZxZ,,,342cee07-4815-4fd5-a52f-8dca707fe9a1.com.samsung.health.exercise.live_data.json,,1.3383766,com.sec.android.app.shealth,,,,2019-11-05 05:53:42.000,342cee07-4815-4fd5-a52f-8dca707fe9a1,
,,,,1,,,,4,0,0,,,,,,,,,804763,,,,2019-11-26 08:04:05.000,1001,,,,,,,,,2019-11-26 08:29:09.989,2019-11-26 08:29:09.989,,2.0,,,,1038.16,,41.309998,,,,UTC+0300,lv82WtQZxZ,,,29746166-5e90-40ee-aaf4-bf4889cd29e8.com.samsung.health.exercise.live_data.json,,1.2900195,com.sec.android.app.shealth,,,,2019-11-26 08:17:30.000,29746166-5e90-40ee-aaf4-bf4889cd29e8,
,,,,1,,,,4,0,0,,,,,,,,,751164,,,,2019-11-19 08:33:00.000,1001,,,,,,,,,2019-11-19 08:46:45.491,2019-11-19 08:46:45.491,,2.1076527,,,,1036.64,,42.45,,,,UTC+0300,lv82WtQZxZ,,,f7a406d4-04f5-401c-a364-5723831b52fd.com.samsung.health.exercise.live_data.json,,1.3800449,com.sec.android.app.shealth,,,,2019-11-19 08:45:31.000,f7a406d4-04f5-401c-a364-5723831b52fd,
,,,,1,,,,4,0,0,,,,,,,,,671565,,,,2019-12-02 07:42:00.000,1001,,,,,,,,,2019-12-02 08:11:01.321,2019-12-02 08:11:01.321,,1.3829999,,,,809.12,,32.059998,,,,UTC+0300,lv82WtQZxZ,,,103c043e-fa00-42aa-9492-f7b90dd2f77b.com.samsung.health.exercise.live_data.json,,1.2048274,com.sec.android.app.shealth,,,,2019-12-02 07:53:11.000,103c043e-fa00-42aa-9492-f7b90dd2f77b,
,,,,1,,,,4,0,0,,,,,,,,,793932,,,,2020-01-19 10:02:00.000,1001,,,,,,,,,2020-01-19 10:16:19.110,2020-01-19 10:16:19.110,,1.6944444,,,,944.81,,37.19,,,,UTC+0300,lv82WtQZxZ,,,ff66b5c1-a6b1-47b4-9876-df387dfe098a.com.samsung.health.exercise.live_data.json,,1.1900389,com.sec.android.app.shealth,,,,2020-01-19 10:15:14.000,ff66b5c1-a6b1-47b4-9876-df387dfe098a,
,,,,1,,,,4,0,0,,,,,,,,,767108,,,,2020-01-27 12:09:00.000,1001,,,,,,,,,2020-01-27 12:25:23.256,2020-01-27 12:25:23.256,,1.6388888,,,,975.22,,38.57,,,,UTC+0300,lv82WtQZxZ,,,7795ffba-4e21-4336-9753-c1c2b8e40ecc.com.samsung.health.exercise.live_data.json,,1.2712942,com.sec.android.app.shealth,,,,2020-01-27 12:21:47.000,7795ffba-4e21-4336-9753-c1c2b8e40ecc,
,,,,1,,,,4,0,0,,,,,,,,,946654,,,,2020-02-05 10:32:17.000,1001,,,,,,,,,2020-02-05 10:49:10.532,2020-02-05 10:49:10.532,,1.7777778,,,,1273.12,,67.77,,,,UTC+0300,lv82WtQZxZ,,,c105b135-c4ae-4f72-8bec-a145b3eb832d.com.samsung.health.exercise.live_data.json,,1.344863,com.sec.android.app.shealth,,,,2020-02-05 10:48:03.000,c105b135-c4ae-4f72-8bec-a145b3eb832d,
,,,,1,,,,4,0,0,,,,,,,,,964183,,,,2020-01-29 10:32:00.000,1001,,,,,,,,,2020-01-29 10:50:05.335,2020-01-29 10:50:05.335,,2.4166667,,,,1301.01,,50.77,,,,UTC+0300,lv82WtQZxZ,,,7e58467b-2f96-4ad0-b544-cec052c64ea7.com.samsung.health.exercise.live_data.json,,1.3493392,com.sec.android.app.shealth,,,,2020-01-29 10:48:04.000,7e58467b-2f96-4ad0-b544-cec052c64ea7,
,,,,1,,,,4,0,0,,,,,,,,,1183836,,,,2020-02-19 10:20:00.000,1001,,,,,,,,,2020-02-19 10:43:42.271,2020-02-19 10:43:42.271,,1.5,,,,1510.89,,81.42,,,,UTC+0300,lv82WtQZxZ,,,4f844d99-338e-4662-a5e3-a9e3046ca523.com.samsung.health.exercise.live_data.json,,1.2762662,com.sec.android.app.shealth,,,,2020-02-19 10:39:44.000,4f844d99-338e-4662-a5e3-a9e3046ca523,
,,,,1,,,,4,0,0,,,,,,,,,669644,,,,2020-02-13 11:54:00.000,1001,,,,,,,,,2020-02-13 13:00:44.328,2020-02-13 13:00:44.328,,2.7222223,,,,876.66,,46.77,,,,UTC+0300,lv82WtQZxZ,,,6ab2ae70-1f20-4941-9b95-9b1854f43959.com.samsung.health.exercise.live_data.json,,1.3091433,com.sec.android.app.shealth,,,,2020-02-13 12:05:09.000,6ab2ae70-1f20-4941-9b95-9b1854f43959,
,,,,1,,,,4,0,0,,,,,,,,,685750,,,,2020-03-01 10:01:16.000,1001,,,,,,,,,2020-03-01 10:19:18.735,2020-03-01 10:19:18.735,,1.5393231,,,,853.13,,33.54,,,,UTC+0300,lv82WtQZxZ,,,21fa343f-9fd8-429a-bcb9-31604fd4a7f4.com.samsung.health.exercise.live_data.json,,1.2440832,com.sec.android.app.shealth,,,,2020-03-01 10:12:41.000,21fa343f-9fd8-429a-bcb9-31604fd4a7f4,
,,,,1,,,,4,0,0,,,,,,,,,666527,,,,2020-02-20 13:30:00.000,1001,,,,,,,,,2020-02-20 13:44:14.480,2020-02-20 13:44:14.480,,3.2777777,,,,845.04,,45.48,,,,UTC+0300,lv82WtQZxZ,,,1a11d871-ea8f-4c7d-a50d-ed01261043b9.com.samsung.health.exercise.live_data.json,,1.2678256,com.sec.android.app.shealth,,,,2020-02-20 13:41:06.000,1a11d871-ea8f-4c7d-a50d-ed01261043b9,
,,,,1,,,,4,0,0,,,,,,,,,844346,,,,2020-06-24 05:19:03.000,1001,,,,,,,,,2020-06-24 05:50:52.894,2020-06-24 05:50:52.894,,2.1666667,,,,1022.60004,,54.59,,,,UTC+0300,lv82WtQZxZ,,,dd258b72-f0ea-4f3a-a68a-27fc4e51d523.com.samsung.health.exercise.live_data.json,,1.2111149,com.sec.android.app.shealth,,,,2020-06-24 05:33:07.000,dd258b72-f0ea-4f3a-a68a-27fc4e51d523,
,,,,1,,,,4,0,0,,,,,,,,,811359,,,,2020-03-01 13:41:00.000,1001,,,,,,,,,2020-03-01 13:55:52.133,2020-03-01 13:55:52.133,,2.8333333,,,,1024.38,,40.94,,,,UTC+0300,lv82WtQZxZ,,,c4c0eb2a-72a6-4c06-8b7d-2184aa7d687d.com.samsung.health.exercise.live_data.json,,1.2625484,com.sec.android.app.shealth,,,,2020-03-01 13:54:31.000,c4c0eb2a-72a6-4c06-8b7d-2184aa7d687d,
,,,,1,,,,4,0,0,,,,,,,,,2136897,,,,2020-08-05 23:07:12.000,1001,,,,,,,,,2020-08-05 23:43:58.313,2020-08-05 23:43:58.313,,2.6388888,,,,3197.27,,164.19,,,,UTC+0300,lv82WtQZxZ,,,343dff53-5413-4cea-ba13-f06a22c24f03.com.samsung.health.exercise.live_data.json,,1.496221,com.sec.android.app.shealth,,,,2020-08-05 23:42:48.000,343dff53-5413-4cea-ba13-f06a22c24f03,
