com.samsung.shealth.step_daily_trend,6123001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
48b438dc-82f6-4923-a71c-ed373344e5b9.binning_data.json,2020-01-08 20:02:16.235,2020-01-08 20:02:16.235,com.sec.android.app.shealth,-2,1355,1.507134,1093.01,46.79999,VfS0qUERdZ,com.sec.android.app.shealth,48b438dc-82f6-4923-a71c-ed373344e5b9,1572393600000,
15acdcb1-04ff-4cbd-89b5-7f3e624c3de4.binning_data.json,2020-01-25 21:00:05.128,2020-01-25 21:00:05.128,com.sec.android.app.shealth,0,3094,6.9444447,2535.6702,108.33999,lv82WtQZxZ,com.sec.android.app.shealth,15acdcb1-04ff-4cbd-89b5-7f3e624c3de4,1579910400000,
0f0b5d8a-607e-4258-a8aa-12f1673a904f.binning_data.json,2020-01-08 20:02:16.146,2020-01-08 20:02:16.146,com.sec.android.app.shealth,-2,4044,1.618646,3281.6602,191.61,VfS0qUERdZ,com.sec.android.app.shealth,0f0b5d8a-607e-4258-a8aa-12f1673a904f,1557792000000,
5d923c37-2905-4fde-9e59-84425b26b174.binning_data.json,2020-01-08 20:02:16.266,2020-01-08 20:02:16.266,com.sec.android.app.shealth,-2,3667,1.5352043,2936.08,123.66999,VfS0qUERdZ,com.sec.android.app.shealth,5d923c37-2905-4fde-9e59-84425b26b174,1577145600000,
7585f453-4442-4747-8ccb-d938ae0117b1.binning_data.json,2020-01-28 21:00:04.713,2020-01-28 21:00:04.713,com.sec.android.app.shealth,0,11534,5.6111107,9105.499,374.9199,lv82WtQZxZ,com.sec.android.app.shealth,7585f453-4442-4747-8ccb-d938ae0117b1,1580169600000,
cc419f0e-ad8e-4288-a447-3d60742671a7.binning_data.json,2020-05-23 18:59:11.436,2020-05-22 21:06:28.047,com.sec.android.app.shealth,-2,2335,1.7185196,1918.82,109.84,VfS0qUERdZ,com.sec.android.app.shealth,cc419f0e-ad8e-4288-a447-3d60742671a7,1590192000000,
b2064088-7ae8-42e4-b1af-ebc73652a846.binning_data.json,2020-02-04 21:00:04.500,2020-02-03 21:07:34.205,com.sec.android.app.shealth,-2,5750,1.476728,4454.26,243.33997,VfS0qUERdZ,com.sec.android.app.shealth,b2064088-7ae8-42e4-b1af-ebc73652a846,1580774400000,
5c8425fd-47c8-4c07-9dcb-2b0b6d81a7e7.binning_data.json,2020-05-24 21:00:04.211,2020-05-24 21:00:04.211,com.sec.android.app.shealth,0,3228,6.9444447,2653.51,150.47,lv82WtQZxZ,com.sec.android.app.shealth,5c8425fd-47c8-4c07-9dcb-2b0b6d81a7e7,1590278400000,
9205d724-c4d3-4d34-b392-2836ff80b02e.binning_data.json,2020-01-08 20:02:16.269,2020-01-08 20:02:16.269,com.sec.android.app.shealth,-2,13218,1.490844,10390.25,423.32993,VfS0qUERdZ,com.sec.android.app.shealth,9205d724-c4d3-4d34-b392-2836ff80b02e,1577664000000,
237034c9-8c03-4764-a252-d775cd94b855.binning_data.json,2020-02-04 21:00:02.406,2020-01-31 21:00:02.812,com.sec.android.app.shealth,0,4052,5.305555,3263.29,182.28,lv82WtQZxZ,com.sec.android.app.shealth,237034c9-8c03-4764-a252-d775cd94b855,1580428800000,
cbfed9ef-f2a6-4724-81ce-c404c8222886.binning_data.json,2020-02-07 21:00:05.428,2020-02-06 21:04:47.967,com.sec.android.app.shealth,-2,6305,1.5661458,5001.47,277.22998,VfS0qUERdZ,com.sec.android.app.shealth,cbfed9ef-f2a6-4724-81ce-c404c8222886,1581033600000,
6aeabad7-cb0d-43d6-8770-245eeec43526.binning_data.json,2020-01-08 20:02:16.238,2020-01-08 20:02:16.238,com.sec.android.app.shealth,-2,12897,1.4289432,10056.439,412.46988,VfS0qUERdZ,com.sec.android.app.shealth,6aeabad7-cb0d-43d6-8770-245eeec43526,1572912000000,
09872876-fec0-4eba-ae4d-05e8d3c16457.binning_data.json,2020-05-26 19:03:03.497,2020-05-26 03:55:28.751,com.sec.android.app.shealth,-2,1189,1.6854215,978.15,55.019997,VfS0qUERdZ,com.sec.android.app.shealth,09872876-fec0-4eba-ae4d-05e8d3c16457,1590451200000,
6220efda-5fb5-4985-a37e-bf2445090428.binning_data.json,2020-01-08 20:02:16.273,2020-01-08 20:02:16.273,com.sec.android.app.shealth,-2,4836,1.5697455,3891.4202,164.86996,VfS0qUERdZ,com.sec.android.app.shealth,6220efda-5fb5-4985-a37e-bf2445090428,1578182400000,
61029b9f-927b-4283-8ed5-82363a12e9a7.binning_data.json,2020-01-08 20:02:16.150,2020-01-08 20:02:16.150,com.sec.android.app.shealth,-2,5025,1.5981601,4029.58,230.2,VfS0qUERdZ,com.sec.android.app.shealth,61029b9f-927b-4283-8ed5-82363a12e9a7,1558310400000,
3f7b9e25-cc65-444a-aa39-b494eb2f3ae9.binning_data.json,2020-02-04 21:00:02.546,2020-02-03 21:00:02.820,com.sec.android.app.shealth,0,7009,4.2973213,5398.12,295.02997,lv82WtQZxZ,com.sec.android.app.shealth,3f7b9e25-cc65-444a-aa39-b494eb2f3ae9,1580688000000,
4da0b7f5-1ea0-4d2d-b67d-24e73f6e4f90.binning_data.json,2020-06-01 21:00:02.344,2020-05-27 21:00:03.180,com.sec.android.app.shealth,0,1823,5.5277777,1481.53,83.28999,lv82WtQZxZ,com.sec.android.app.shealth,4da0b7f5-1ea0-4d2d-b67d-24e73f6e4f90,1590537600000,
9522f539-3a64-434f-9e2b-4381cdea0076.binning_data.json,2020-02-10 21:00:05.556,2020-02-09 21:09:18.795,com.sec.android.app.shealth,-2,7177,1.4339164,5521.0005,301.05994,VfS0qUERdZ,com.sec.android.app.shealth,9522f539-3a64-434f-9e2b-4381cdea0076,1581292800000,
43c7c5b5-8c73-4ee0-99d3-45418bf71f4e.binning_data.json,2020-01-09 21:00:02.231,2020-01-09 21:00:02.231,com.sec.android.app.shealth,0,1842,4.3947415,1530.81,66.53999,lv82WtQZxZ,com.sec.android.app.shealth,43c7c5b5-8c73-4ee0-99d3-45418bf71f4e,1578528000000,
9bd1f577-ebb8-479b-87f7-035bd35135ef.binning_data.json,2020-01-08 20:02:16.159,2020-01-08 20:02:16.159,com.sec.android.app.shealth,-2,3281,1.55274,2596.52,149.40999,VfS0qUERdZ,com.sec.android.app.shealth,9bd1f577-ebb8-479b-87f7-035bd35135ef,1558828800000,
656778d4-74e9-4ef7-aa6e-893dae869ae5.binning_data.json,2020-02-06 21:00:02.227,2020-02-06 21:00:02.227,com.sec.android.app.shealth,0,7699,4.388889,5895.54,321.05994,lv82WtQZxZ,com.sec.android.app.shealth,656778d4-74e9-4ef7-aa6e-893dae869ae5,1580947200000,
22bf7d95-d5c1-44bf-b0e8-99e4e85f7a6e.binning_data.json,2020-01-08 20:02:16.241,2020-01-08 20:02:16.241,com.sec.android.app.shealth,-2,11523,1.3835695,8869.07,360.74988,VfS0qUERdZ,com.sec.android.app.shealth,22bf7d95-d5c1-44bf-b0e8-99e4e85f7a6e,1573430400000,
ef2e41a2-c874-4481-8a06-a29f8a75815f.binning_data.json,2020-05-29 21:00:04.617,2020-05-29 02:01:38.014,com.sec.android.app.shealth,-2,1787,1.6401309,1440.61,80.17,VfS0qUERdZ,com.sec.android.app.shealth,ef2e41a2-c874-4481-8a06-a29f8a75815f,1590710400000,
f30bb86a-e73b-4b67-8863-e2bf8e9c6166.binning_data.json,2020-02-13 21:00:13.837,2020-02-12 21:11:51.160,com.sec.android.app.shealth,-2,8347,1.4982225,6525.21,358.56995,VfS0qUERdZ,com.sec.android.app.shealth,f30bb86a-e73b-4b67-8863-e2bf8e9c6166,1581552000000,
e09474d1-e165-4ac1-b641-c7baccb51cf3.binning_data.json,2020-01-12 21:00:02.101,2020-01-12 21:00:02.101,com.sec.android.app.shealth,0,4038,4.551288,3382.15,148.45,lv82WtQZxZ,com.sec.android.app.shealth,e09474d1-e165-4ac1-b641-c7baccb51cf3,1578787200000,
8257251e-8d16-4aa9-b05f-e3bc9df6cf52.binning_data.json,2020-01-08 20:02:16.163,2020-01-08 20:02:16.163,com.sec.android.app.shealth,-2,1843,1.493061,1441.18,82.33,VfS0qUERdZ,com.sec.android.app.shealth,8257251e-8d16-4aa9-b05f-e3bc9df6cf52,1559347200000,
d7707d87-9239-4ae4-b0a5-02f81bd7ee91.binning_data.json,2020-06-01 21:00:02.277,2020-05-30 21:00:03.259,com.sec.android.app.shealth,0,2627,6.9444447,2181.51,124.1,lv82WtQZxZ,com.sec.android.app.shealth,d7707d87-9239-4ae4-b0a5-02f81bd7ee91,1590796800000,
8bcc9006-fd32-407c-b6e6-7b6075f756b7.binning_data.json,2020-02-16 21:00:27.147,2020-02-15 21:05:08.295,com.sec.android.app.shealth,-2,9110,1.466226,7074.34,389.9599,VfS0qUERdZ,com.sec.android.app.shealth,8bcc9006-fd32-407c-b6e6-7b6075f756b7,1581811200000,
59807418-fa94-4440-9f9e-80b2678420b2.binning_data.json,2020-01-15 21:00:12.388,2020-01-15 21:00:12.388,com.sec.android.app.shealth,0,2793,6.944443,2280.31,96.83999,lv82WtQZxZ,com.sec.android.app.shealth,59807418-fa94-4440-9f9e-80b2678420b2,1579046400000,
73782dab-c10f-4323-9841-bf70c3ebf9a4.binning_data.json,2020-02-09 21:00:02.248,2020-02-09 21:00:02.248,com.sec.android.app.shealth,0,8012,5.027777,6209.08,341.6499,lv82WtQZxZ,com.sec.android.app.shealth,73782dab-c10f-4323-9841-bf70c3ebf9a4,1581206400000,
1a0cbbc9-e97d-48a5-b33c-aa2e96179563.binning_data.json,2020-01-08 20:02:16.244,2020-01-08 20:02:16.244,com.sec.android.app.shealth,-2,2498,1.6297693,2029.81,86.09999,VfS0qUERdZ,com.sec.android.app.shealth,1a0cbbc9-e97d-48a5-b33c-aa2e96179563,1573948800000,
3524a8a0-87d5-4674-a401-eecaf1d33b93.binning_data.json,2020-01-08 20:02:16.167,2020-01-08 20:02:16.167,com.sec.android.app.shealth,-2,6052,1.5585513,4780.27,283.18,VfS0qUERdZ,com.sec.android.app.shealth,3524a8a0-87d5-4674-a401-eecaf1d33b93,1559865600000,
ecfc88e5-3ac8-4b78-82fe-9b45447e32e2.binning_data.json,2020-03-06 20:59:18.342,2020-03-05 21:27:25.440,com.sec.android.app.shealth,-2,1656,1.607855,1328.52,56.089993,VfS0qUERdZ,com.sec.android.app.shealth,ecfc88e5-3ac8-4b78-82fe-9b45447e32e2,1583452800000,
261c8e5d-4d4a-4545-acb9-32a673745563.binning_data.json,2020-02-12 21:00:14.470,2020-02-12 21:00:14.470,com.sec.android.app.shealth,0,6115,6.9444447,4750.83,261.91995,lv82WtQZxZ,com.sec.android.app.shealth,261c8e5d-4d4a-4545-acb9-32a673745563,1581465600000,
185a8a4b-ef3b-45f1-9fcb-527f80d7ad38.binning_data.json,2020-06-01 21:00:03.738,2020-05-31 21:05:49.842,com.sec.android.app.shealth,-2,2195,1.6175628,1767.28,100.7,VfS0qUERdZ,com.sec.android.app.shealth,185a8a4b-ef3b-45f1-9fcb-527f80d7ad38,1590969600000,
4cc6a238-a88c-413c-a557-9c418c7a6ed8.binning_data.json,2020-03-07 21:00:05.673,2020-03-06 21:03:24.345,com.sec.android.app.shealth,-2,3119,1.6109722,2523.66,105.459984,VfS0qUERdZ,com.sec.android.app.shealth,4cc6a238-a88c-413c-a557-9c418c7a6ed8,1583539200000,
be374709-8061-420a-9300-d54e04e87eff.binning_data.json,2020-01-08 20:02:16.248,2020-01-08 20:02:16.248,com.sec.android.app.shealth,-2,2939,1.6138877,2369.79,133.28,VfS0qUERdZ,com.sec.android.app.shealth,be374709-8061-420a-9300-d54e04e87eff,1574467200000,
38409bb8-87fc-4984-ab64-744ed5c01b23.binning_data.json,2020-01-08 20:02:16.171,2020-01-08 20:02:16.171,com.sec.android.app.shealth,-2,19046,1.5219511,14906.32,884.66,VfS0qUERdZ,com.sec.android.app.shealth,38409bb8-87fc-4984-ab64-744ed5c01b23,1560384000000,
50d672f4-12ab-4e66-b4f7-d6a712fc67a8.binning_data.json,2020-01-18 21:00:02.141,2020-01-18 21:00:02.141,com.sec.android.app.shealth,0,1548,6.944443,1266.7301,53.479996,lv82WtQZxZ,com.sec.android.app.shealth,50d672f4-12ab-4e66-b4f7-d6a712fc67a8,1579305600000,
5ca6a0e7-a4cb-4313-8683-4f26bb0dd660.binning_data.json,2020-03-08 20:57:24.471,2020-03-07 21:05:38.948,com.sec.android.app.shealth,-2,10315,1.4624833,8045.1094,327.20987,VfS0qUERdZ,com.sec.android.app.shealth,5ca6a0e7-a4cb-4313-8683-4f26bb0dd660,1583625600000,
d2af6c7e-1206-4c1f-b85d-eca0c9e893ae.binning_data.json,2020-02-15 21:00:13.299,2020-02-15 21:00:13.299,com.sec.android.app.shealth,0,2575,4.811116,2082.09,116.189995,lv82WtQZxZ,com.sec.android.app.shealth,d2af6c7e-1206-4c1f-b85d-eca0c9e893ae,1581724800000,
01c455c9-18d3-41a6-8f97-7c6fd7256cf9.binning_data.json,2020-06-02 21:00:59.640,2020-06-02 21:00:59.640,com.sec.android.app.shealth,0,3001,6.9444447,2485.37,143.07999,lv82WtQZxZ,com.sec.android.app.shealth,01c455c9-18d3-41a6-8f97-7c6fd7256cf9,1591056000000,
622d5e80-3076-4d83-8d09-c9a483eea26d.binning_data.json,2020-03-09 20:58:58.413,2020-03-08 21:41:17.087,com.sec.android.app.shealth,-2,1897,1.5673455,1518.22,63.929993,VfS0qUERdZ,com.sec.android.app.shealth,622d5e80-3076-4d83-8d09-c9a483eea26d,1583712000000,
d70c9742-5959-4084-9aca-5a9f73dcf26a.binning_data.json,2020-01-08 20:02:16.175,2020-01-08 20:02:16.175,com.sec.android.app.shealth,-2,18172,1.4622695,14031.439,812.31995,VfS0qUERdZ,com.sec.android.app.shealth,d70c9742-5959-4084-9aca-5a9f73dcf26a,1560902400000,
1109b4a0-f459-46a5-adeb-52e5d1561039.binning_data.json,2020-01-08 20:02:16.252,2020-01-08 20:02:16.252,com.sec.android.app.shealth,-2,3303,1.5814819,2661.93,110.20999,VfS0qUERdZ,com.sec.android.app.shealth,1109b4a0-f459-46a5-adeb-52e5d1561039,1574985600000,
435db008-c4ad-4c9c-8229-93ba7f5e0b2a.binning_data.json,2020-01-21 21:00:02.775,2020-01-21 21:00:02.775,com.sec.android.app.shealth,0,6278,3.051143,4896.8296,198.06993,lv82WtQZxZ,com.sec.android.app.shealth,435db008-c4ad-4c9c-8229-93ba7f5e0b2a,1579564800000,
f2257a73-61d5-4025-bb49-3f5ee2fbfddd.binning_data.json,2020-06-04 21:00:50.288,2020-06-03 21:03:37.833,com.sec.android.app.shealth,-2,3935,1.6645837,3205.93,181.27998,VfS0qUERdZ,com.sec.android.app.shealth,f2257a73-61d5-4025-bb49-3f5ee2fbfddd,1591228800000,
d9270b85-0518-477b-bf25-0742bd7da4db.binning_data.json,2020-04-05 20:35:03.444,2020-04-04 21:00:04.220,com.sec.android.app.shealth,-2,4595,1.7067323,3804.16,162.83998,VfS0qUERdZ,com.sec.android.app.shealth,d9270b85-0518-477b-bf25-0742bd7da4db,1586044800000,
8b77688a-bf99-4e75-9890-e1dde88ffad2.binning_data.json,2020-06-05 21:00:02.549,2020-06-05 21:00:02.549,com.sec.android.app.shealth,0,2217,6.944445,1803.86,102.509995,lv82WtQZxZ,com.sec.android.app.shealth,8b77688a-bf99-4e75-9890-e1dde88ffad2,1591315200000,
8a39028a-e1a8-4710-8061-eb266b339822.binning_data.json,2020-01-24 21:00:03.278,2020-01-24 21:00:03.278,com.sec.android.app.shealth,0,2367,4.638889,1944.01,83.899994,lv82WtQZxZ,com.sec.android.app.shealth,8a39028a-e1a8-4710-8061-eb266b339822,1579824000000,
db6379a4-1e6d-4a6c-9d40-06d1f6624b3e.binning_data.json,2020-04-06 21:00:02.357,2020-04-06 21:00:02.357,com.sec.android.app.shealth,0,2631,4.586098,2128.56,91.14999,lv82WtQZxZ,com.sec.android.app.shealth,db6379a4-1e6d-4a6c-9d40-06d1f6624b3e,1586131200000,
b11d13ac-432e-4cff-a8e4-27e251143997.binning_data.json,2020-03-10 21:00:04.879,2020-03-09 21:12:37.972,com.sec.android.app.shealth,-2,2537,1.5628632,2024.61,85.14999,VfS0qUERdZ,com.sec.android.app.shealth,b11d13ac-432e-4cff-a8e4-27e251143997,1583798400000,
9f82fc80-e7cf-46c0-89aa-7dc8ee963f85.binning_data.json,2020-01-08 20:02:16.255,2020-01-08 20:02:16.255,com.sec.android.app.shealth,-2,8157,1.4176731,6267.6504,338.03992,VfS0qUERdZ,com.sec.android.app.shealth,9f82fc80-e7cf-46c0-89aa-7dc8ee963f85,1575504000000,
59630595-8a37-4014-b9ae-c20212ac87cb.binning_data.json,2020-06-07 21:00:03.566,2020-06-06 22:37:21.392,com.sec.android.app.shealth,-2,2143,1.7131763,1755.38,99.21999,VfS0qUERdZ,com.sec.android.app.shealth,59630595-8a37-4014-b9ae-c20212ac87cb,1591488000000,
09dd757b-d04c-4ccd-bf22-04feaa900797.binning_data.json,2020-04-08 21:00:03.550,2020-04-07 21:41:10.115,com.sec.android.app.shealth,-2,3262,1.7278879,2687.19,113.85999,VfS0qUERdZ,com.sec.android.app.shealth,09dd757b-d04c-4ccd-bf22-04feaa900797,1586304000000,
b0ea147a-63fb-4f51-8f5c-e4036b8fa322.binning_data.json,2020-03-11 21:01:06.548,2020-03-10 21:17:28.325,com.sec.android.app.shealth,-2,2748,1.6120538,2234.71,95.179985,VfS0qUERdZ,com.sec.android.app.shealth,b0ea147a-63fb-4f51-8f5c-e4036b8fa322,1583884800000,
cedf9a3e-b1b9-4211-8caa-f7f47ed79b93.binning_data.json,2020-01-08 20:02:16.177,2020-01-08 20:02:16.177,com.sec.android.app.shealth,-2,13640,1.5212963,10735.29,428.22998,VfS0qUERdZ,com.sec.android.app.shealth,cedf9a3e-b1b9-4211-8caa-f7f47ed79b93,1561420800000,
b02fb46d-e027-4d22-a855-71704ffb73b4.binning_data.json,2020-01-30 21:00:02.657,2020-01-27 21:00:02.928,com.sec.android.app.shealth,0,8170,6.9444447,6355.98,261.3699,lv82WtQZxZ,com.sec.android.app.shealth,b02fb46d-e027-4d22-a855-71704ffb73b4,1580083200000,
7ad688a8-93cb-4164-be5b-82cf38019690.binning_data.json,2020-06-08 21:02:04.660,2020-06-08 21:02:04.660,com.sec.android.app.shealth,0,2467,6.9444447,2070.03,120.34,lv82WtQZxZ,com.sec.android.app.shealth,7ad688a8-93cb-4164-be5b-82cf38019690,1591574400000,
2097e40e-b51c-4584-b489-0a228382cef3.binning_data.json,2020-04-09 21:00:02.203,2020-04-09 21:00:02.203,com.sec.android.app.shealth,0,3124,6.935944,2564.86,109.33999,lv82WtQZxZ,com.sec.android.app.shealth,2097e40e-b51c-4584-b489-0a228382cef3,1586390400000,
aafcbc90-6f17-4c02-a61b-1d7a4c31f990.binning_data.json,2020-01-08 20:02:16.180,2020-01-08 20:02:16.180,com.sec.android.app.shealth,-2,16355,1.4735656,12656.7,783.43,VfS0qUERdZ,com.sec.android.app.shealth,aafcbc90-6f17-4c02-a61b-1d7a4c31f990,1561939200000,
cb11e2a1-19b1-48f8-954e-e83077142ce7.binning_data.json,2020-03-12 21:00:04.141,2020-03-11 21:15:17.002,com.sec.android.app.shealth,-2,3413,1.6623735,2808.95,120.039986,VfS0qUERdZ,com.sec.android.app.shealth,cb11e2a1-19b1-48f8-954e-e83077142ce7,1583971200000,
cac9da66-871c-42ab-bee8-34da42364f1c.binning_data.json,2020-06-10 20:35:26.420,2020-06-09 21:08:44.363,com.sec.android.app.shealth,-2,2028,1.7209569,1681.93,96.939995,VfS0qUERdZ,com.sec.android.app.shealth,cac9da66-871c-42ab-bee8-34da42364f1c,1591747200000,
8573f81e-557e-450c-ba91-6f4442ecdabb.binning_data.json,2020-01-08 20:02:16.259,2020-01-08 20:02:16.259,com.sec.android.app.shealth,-2,2569,1.554669,2039.98,112.619995,VfS0qUERdZ,com.sec.android.app.shealth,8573f81e-557e-450c-ba91-6f4442ecdabb,1576022400000,
d4f578d9-e93d-40c7-9010-7e6ca6756be2.binning_data.json,2020-01-30 21:00:02.646,2020-01-30 21:00:02.646,com.sec.android.app.shealth,0,6900,4.5555553,5417.01,227.27997,lv82WtQZxZ,com.sec.android.app.shealth,d4f578d9-e93d-40c7-9010-7e6ca6756be2,1580342400000,
31120ada-99b6-480f-b913-19bc846cb1ce.binning_data.json,2020-03-13 21:00:06.430,2020-03-12 21:45:51.274,com.sec.android.app.shealth,-2,1881,1.6004333,1542.31,80.63,VfS0qUERdZ,com.sec.android.app.shealth,31120ada-99b6-480f-b913-19bc846cb1ce,1584057600000,
976bba8f-75d0-4532-bc11-60b2aa3adf67.binning_data.json,2020-06-12 00:08:19.727,2020-06-12 00:08:19.727,com.sec.android.app.shealth,0,2508,6.9444447,2040.31,116.759995,lv82WtQZxZ,com.sec.android.app.shealth,976bba8f-75d0-4532-bc11-60b2aa3adf67,1591833600000,
ae95ac18-6977-4384-8625-f129b630198f.binning_data.json,2020-04-11 20:48:09.369,2020-04-10 21:55:43.389,com.sec.android.app.shealth,-2,3428,1.6808275,2817.04,156.89,VfS0qUERdZ,com.sec.android.app.shealth,ae95ac18-6977-4384-8625-f129b630198f,1586563200000,
54ed7626-6c3a-402f-9a90-6ca37535475a.binning_data.json,2020-01-08 20:02:16.182,2020-01-08 20:02:16.182,com.sec.android.app.shealth,-2,16303,1.5702237,12983.85,522.12994,VfS0qUERdZ,com.sec.android.app.shealth,54ed7626-6c3a-402f-9a90-6ca37535475a,1562457600000,
1e9b2ac5-98ce-4cd3-9f89-5bfa5d2c261e.binning_data.json,2020-01-08 20:02:16.262,2020-01-08 20:02:16.262,com.sec.android.app.shealth,-2,9045,1.3653857,6931.48,289.3299,VfS0qUERdZ,com.sec.android.app.shealth,1e9b2ac5-98ce-4cd3-9f89-5bfa5d2c261e,1576540800000,
01384dc1-7bf9-497e-89bf-680b13859cda.binning_data.json,2020-06-13 20:30:11.302,2020-06-12 21:52:56.455,com.sec.android.app.shealth,-2,1788,1.6609606,1466.5901,83.049995,VfS0qUERdZ,com.sec.android.app.shealth,01384dc1-7bf9-497e-89bf-680b13859cda,1592006400000,
1782a3d4-ad7f-475b-8814-957aa6c2be3d.binning_data.json,2020-02-02 21:00:01.479,2020-02-02 21:00:01.479,com.sec.android.app.shealth,0,10623,5.5277777,8137.5405,445.62988,lv82WtQZxZ,com.sec.android.app.shealth,1782a3d4-ad7f-475b-8814-957aa6c2be3d,1580601600000,
1dbcadf3-7745-42b0-809c-08f3b5523e6c.binning_data.json,2020-03-15 21:00:03.686,2020-03-13 21:01:59.189,com.sec.android.app.shealth,-2,6299,1.627462,5036.41,275.63998,VfS0qUERdZ,com.sec.android.app.shealth,1dbcadf3-7745-42b0-809c-08f3b5523e6c,1584144000000,
6699f7b1-8e41-4566-889f-e931918d5503.binning_data.json,2020-04-12 21:00:02.575,2020-04-12 21:00:02.575,com.sec.android.app.shealth,0,2192,6.944445,1779.64,100.81,lv82WtQZxZ,com.sec.android.app.shealth,6699f7b1-8e41-4566-889f-e931918d5503,1586649600000,
0ac3d2cb-cb14-4021-9242-d97b2523d534.binning_data.json,2020-01-08 20:02:16.185,2020-01-08 20:02:16.185,com.sec.android.app.shealth,-2,2883,1.6103575,2317.01,97.47999,VfS0qUERdZ,com.sec.android.app.shealth,0ac3d2cb-cb14-4021-9242-d97b2523d534,1562976000000,
c62d6315-87c7-4de8-b555-2a5e63382fd5.binning_data.json,2020-03-15 21:00:13.669,2020-03-14 21:04:32.293,com.sec.android.app.shealth,-2,2072,1.6539015,1674.02,93.299995,VfS0qUERdZ,com.sec.android.app.shealth,c62d6315-87c7-4de8-b555-2a5e63382fd5,1584230400000,
e62d93e5-daf0-49ed-8d4b-f62037ed9eeb.binning_data.json,2020-06-14 21:03:55.904,2020-06-14 21:03:55.904,com.sec.android.app.shealth,0,2463,4.013936,2002.8201,113.119995,lv82WtQZxZ,com.sec.android.app.shealth,e62d93e5-daf0-49ed-8d4b-f62037ed9eeb,1592092800000,
16b3fde7-657b-4e60-b906-cf1ffeb66b8e.binning_data.json,2020-02-05 21:00:03.029,2020-02-05 21:00:03.029,com.sec.android.app.shealth,0,8806,4.9188347,6759.69,368.60992,lv82WtQZxZ,com.sec.android.app.shealth,16b3fde7-657b-4e60-b906-cf1ffeb66b8e,1580860800000,
2dac9cdc-6bae-470d-8fc2-86b887456172.binning_data.json,2020-01-08 20:02:16.265,2020-01-08 20:02:16.265,com.sec.android.app.shealth,-2,1773,1.5497041,1405.94,58.339993,VfS0qUERdZ,com.sec.android.app.shealth,2dac9cdc-6bae-470d-8fc2-86b887456172,1577059200000,
7ddd9435-ed11-44d9-b69f-2fef838ee0b4.binning_data.json,2020-01-08 20:02:16.187,2020-01-08 20:02:16.187,com.sec.android.app.shealth,-2,2477,1.6731099,2031.39,86.189995,VfS0qUERdZ,com.sec.android.app.shealth,7ddd9435-ed11-44d9-b69f-2fef838ee0b4,1563494400000,
d7be872f-e373-4bbf-9224-ed206ad3fef0.binning_data.json,2020-06-16 15:25:46.887,2020-06-15 21:04:01.744,com.sec.android.app.shealth,-2,5255,1.6499424,4255.99,236.93999,VfS0qUERdZ,com.sec.android.app.shealth,d7be872f-e373-4bbf-9224-ed206ad3fef0,1592265600000,
24e1f8c7-cb56-4ff0-96b0-083e8c5c4014.binning_data.json,2020-04-14 21:00:03.316,2020-04-13 21:35:17.522,com.sec.android.app.shealth,-2,3640,1.6507009,2968.11,168.26999,VfS0qUERdZ,com.sec.android.app.shealth,24e1f8c7-cb56-4ff0-96b0-083e8c5c4014,1586822400000,
d825813f-b13a-4b6e-99b3-8bd86cdb15c1.binning_data.json,2020-01-08 20:02:16.269,2020-01-08 20:02:16.269,com.sec.android.app.shealth,-2,3684,1.6120564,2974.35,125.05999,VfS0qUERdZ,com.sec.android.app.shealth,d825813f-b13a-4b6e-99b3-8bd86cdb15c1,1577577600000,
8a94a212-e655-40a9-a76b-df840583d428.binning_data.json,2020-02-08 21:00:28.545,2020-02-08 21:00:28.545,com.sec.android.app.shealth,0,2080,5.207235,1696.58,96.369995,lv82WtQZxZ,com.sec.android.app.shealth,8a94a212-e655-40a9-a76b-df840583d428,1581120000000,
9e61b6f1-468e-4916-b5a9-9b895abb0786.binning_data.json,2020-06-18 00:14:02.500,2020-06-18 00:14:02.500,com.sec.android.app.shealth,0,2151,4.928038,1762.66,100.299995,lv82WtQZxZ,com.sec.android.app.shealth,9e61b6f1-468e-4916-b5a9-9b895abb0786,1592352000000,
28022c4f-53d2-4a91-ba2c-5441a2cbe307.binning_data.json,2020-04-15 21:00:42.195,2020-04-15 21:00:42.195,com.sec.android.app.shealth,0,2229,3.6388888,1837.68,105.61,lv82WtQZxZ,com.sec.android.app.shealth,28022c4f-53d2-4a91-ba2c-5441a2cbe307,1586908800000,
e19cee4a-d458-4d69-8405-0726592a7a71.binning_data.json,2020-01-08 20:02:16.189,2020-01-08 20:02:16.189,com.sec.android.app.shealth,-2,5630,1.6509556,4550.58,185.05998,VfS0qUERdZ,com.sec.android.app.shealth,e19cee4a-d458-4d69-8405-0726592a7a71,1564012800000,
5e6ef0a6-6f7f-420e-a67c-0100f07319ca.binning_data.json,2020-02-11 21:00:04.062,2020-02-11 21:00:04.062,com.sec.android.app.shealth,0,8144,6.9444447,6360.81,351.31995,lv82WtQZxZ,com.sec.android.app.shealth,5e6ef0a6-6f7f-420e-a67c-0100f07319ca,1581379200000,
