com.samsung.shealth.calories_burned.details,6123001,1
version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,8f1094f5-1511-42f3-acdb-992970efd494.extra_data.json,0.0,2582266,1814.9722,2019-05-02 21:00:00.926,2019-05-01 21:00:10.681,184.77997,lv82WtQZxZ,com.sec.android.app.shealth,8f1094f5-1511-42f3-acdb-992970efd494,1556755200000,
,df489a12-aa00-4df1-8762-19c44545d043.extra_data.json,0.0,13384597,1615.0253,2019-06-16 15:00:00.898,2019-06-15 15:00:01.284,984.49,lv82WtQZxZ,com.sec.android.app.shealth,df489a12-aa00-4df1-8762-19c44545d043,1560643200000,
,1315ab35-6ba3-4ab5-abd7-0ba8ed65d793.extra_data.json,0.0,3482227,1795.4846,2019-05-04 21:00:01.007,2019-05-03 21:00:00.607,259.81003,lv82WtQZxZ,com.sec.android.app.shealth,1315ab35-6ba3-4ab5-abd7-0ba8ed65d793,1556928000000,
,846dc714-4e69-4d91-994a-e85d99820dc7.extra_data.json,0.0,12897524,1625.799,2019-06-22 15:00:01.447,2019-06-22 00:30:06.826,662.05975,lv82WtQZxZ,com.sec.android.app.shealth,846dc714-4e69-4d91-994a-e85d99820dc7,1561161600000,
,7bd8ba07-ae66-49c7-84a3-fe8e8a9ffb1d.extra_data.json,0.0,11435272,1658.1423,2019-06-28 15:00:01.288,2019-06-27 15:00:00.680,853.62115,lv82WtQZxZ,com.sec.android.app.shealth,7bd8ba07-ae66-49c7-84a3-fe8e8a9ffb1d,1561680000000,
,d0aa15f0-3b4a-41d8-873f-af24caf7b186.extra_data.json,0.0,0,1884.2849,2019-02-01 12:39:04.416,2019-01-28 21:12:41.918,0.0,lv82WtQZxZ,com.sec.android.app.shealth,d0aa15f0-3b4a-41d8-873f-af24caf7b186,1546646400000,
,602a6f6a-49ca-42d4-be65-6221f6663267.extra_data.json,0.0,3997878,1784.3186,2019-05-10 21:00:00.898,2019-05-09 21:00:00.703,274.52994,lv82WtQZxZ,com.sec.android.app.shealth,602a6f6a-49ca-42d4-be65-6221f6663267,1557446400000,
,1ff3d371-f409-4298-98b3-cdf936855df8.extra_data.json,0.0,19798165,1473.1638,2019-07-04 15:00:02.449,2019-07-03 15:00:00.515,1020.12744,lv82WtQZxZ,com.sec.android.app.shealth,1ff3d371-f409-4298-98b3-cdf936855df8,1562198400000,
,bda2ba36-d763-4689-8184-5b807079b641.extra_data.json,0.0,4230533,1817.5037,2019-07-10 21:00:02.277,2019-07-09 21:00:00.633,224.17993,lv82WtQZxZ,com.sec.android.app.shealth,bda2ba36-d763-4689-8184-5b807079b641,1562716800000,
,0b92f1d9-9ea2-4fab-b7fc-f7db17550fd8.extra_data.json,0.0,0,1884.2849,2019-02-01 12:39:04.487,2019-01-28 21:12:42.175,0.0,lv82WtQZxZ,com.sec.android.app.shealth,0b92f1d9-9ea2-4fab-b7fc-f7db17550fd8,1547164800000,
,e7039ff2-e309-4faa-8395-dd921b62bc64.extra_data.json,0.0,13091561,1621.507,2019-06-14 15:00:05.871,2019-06-13 15:00:00.904,986.04266,lv82WtQZxZ,com.sec.android.app.shealth,e7039ff2-e309-4faa-8395-dd921b62bc64,1560470400000,
,2ad9628a-1632-4626-a710-305476d279f0.extra_data.json,0.0,1551835,1876.7539,2019-07-16 21:00:01.135,2019-07-15 21:00:01.227,81.35998,lv82WtQZxZ,com.sec.android.app.shealth,2ad9628a-1632-4626-a710-305476d279f0,1563235200000,
,c775bc55-cc9c-47f0-8b0e-3a0130c5c25f.extra_data.json,0.0,2712137,1812.1599,2019-05-08 21:08:22.734,2019-05-07 21:00:00.662,192.31995,lv82WtQZxZ,com.sec.android.app.shealth,c775bc55-cc9c-47f0-8b0e-3a0130c5c25f,1557273600000,
,2ae4fe37-649e-40ee-b3d1-47d8b1d1028d.extra_data.json,0.0,11134037,1664.8053,2019-06-20 15:00:01.049,2019-06-19 15:00:01.105,569.1998,lv82WtQZxZ,com.sec.android.app.shealth,2ae4fe37-649e-40ee-b3d1-47d8b1d1028d,1560988800000,
,8b1abe19-3072-44be-af6a-256b4fcfc1d8.extra_data.json,0.0,2393118,1858.1455,2019-07-22 21:00:01.239,2019-07-21 21:00:01.261,124.44999,lv82WtQZxZ,com.sec.android.app.shealth,8b1abe19-3072-44be-af6a-256b4fcfc1d8,1563753600000,
,398a04ee-b86c-4b29-acb5-e161448d98ac.extra_data.json,0.0,0,1884.2849,2019-02-01 12:39:04.548,2019-01-28 21:12:42.358,0.0,lv82WtQZxZ,com.sec.android.app.shealth,398a04ee-b86c-4b29-acb5-e161448d98ac,1547683200000,
,71ce3404-60f1-443e-b519-bc5f4f51b7a5.extra_data.json,0.0,3482977,1795.4683,2019-05-16 21:00:01.259,2019-05-15 21:00:00.860,248.78992,lv82WtQZxZ,com.sec.android.app.shealth,71ce3404-60f1-443e-b519-bc5f4f51b7a5,1557964800000,
,06c8ebf2-910e-499f-aee9-263b86f13e2b.extra_data.json,0.0,2655510,1813.386,2019-05-14 21:00:01.087,2019-05-13 21:00:00.766,191.60995,lv82WtQZxZ,com.sec.android.app.shealth,06c8ebf2-910e-499f-aee9-263b86f13e2b,1557792000000,
,20ce181e-2a9d-4224-869d-c495d9f65aed.extra_data.json,0.0,1826728,1870.6735,2019-07-28 21:00:01.456,2019-07-27 22:45:53.566,137.96002,lv82WtQZxZ,com.sec.android.app.shealth,20ce181e-2a9d-4224-869d-c495d9f65aed,1564272000000,
,4514d4c0-3906-4e6b-b252-15a21035c8cb.extra_data.json,0.0,11142561,1664.6168,2019-06-26 15:00:01.857,2019-06-25 15:00:01.492,552.0201,lv82WtQZxZ,com.sec.android.app.shealth,4514d4c0-3906-4e6b-b252-15a21035c8cb,1561507200000,
,62346702-10e5-460f-b8de-5e66ea1b2282.extra_data.json,0.0,0,1844.0939,2019-02-19 09:31:40.606,2019-01-28 21:12:42.549,0.0,lv82WtQZxZ,com.sec.android.app.shealth,62346702-10e5-460f-b8de-5e66ea1b2282,1548201600000,
,88d62bba-1498-4d78-b615-ddcbbe1422e3.extra_data.json,0.0,1717649,1833.6943,2019-05-22 21:07:17.027,2019-05-21 21:00:00.876,121.76001,lv82WtQZxZ,com.sec.android.app.shealth,88d62bba-1498-4d78-b615-ddcbbe1422e3,1558483200000,
,7c9b8684-1f74-4790-b23a-6928ee9e970c.extra_data.json,0.0,12600675,1632.365,2019-07-02 15:00:00.954,2019-07-01 15:00:01.470,626.0692,lv82WtQZxZ,com.sec.android.app.shealth,7c9b8684-1f74-4790-b23a-6928ee9e970c,1562025600000,
,e96a09f7-27a8-4149-af8a-997d9c4914f7.extra_data.json,0.0,3194041,1801.7249,2019-05-29 09:21:22.517,2019-05-19 21:00:00.970,230.46005,lv82WtQZxZ,com.sec.android.app.shealth,e96a09f7-27a8-4149-af8a-997d9c4914f7,1558310400000,
,a2bad8fd-76b3-4171-9c70-373809a765fa.extra_data.json,0.0,2916836,1846.5615,2019-08-03 21:00:01.319,2019-08-02 21:00:01.096,228.58002,lv82WtQZxZ,com.sec.android.app.shealth,a2bad8fd-76b3-4171-9c70-373809a765fa,1564790400000,
,8e71f295-8e6b-4f11-a974-2ba459aca9dc.extra_data.json,0.0,3571840,1793.5441,2019-05-28 21:00:07.291,2019-05-27 21:00:00.858,260.198,lv82WtQZxZ,com.sec.android.app.shealth,8e71f295-8e6b-4f11-a974-2ba459aca9dc,1559001600000,
,880bbc30-ea51-4004-8e69-6c6b27858577.extra_data.json,0.0,5627141,1786.6122,2019-07-08 21:00:01.762,2019-07-07 15:00:01.128,297.16,lv82WtQZxZ,com.sec.android.app.shealth,880bbc30-ea51-4004-8e69-6c6b27858577,1562544000000,
,1544f9fb-0dbe-49ec-9615-54e7b9491083.extra_data.json,0.0,2164130,1824.0264,2019-05-26 21:00:00.934,2019-05-25 21:00:00.824,149.41003,lv82WtQZxZ,com.sec.android.app.shealth,1544f9fb-0dbe-49ec-9615-54e7b9491083,1558828800000,
,65ed8cf5-8caf-4e73-bc01-70de72f02fd4.extra_data.json,0.0,2176128,1862.9451,2019-08-09 21:00:01.890,2019-08-08 21:00:01.089,113.38995,lv82WtQZxZ,com.sec.android.app.shealth,65ed8cf5-8caf-4e73-bc01-70de72f02fd4,1565308800000,
,3af03718-77ac-4a86-80dd-bfb64107adf1.extra_data.json,0.0,3442398,1809.2102,2019-02-01 12:39:04.725,2019-01-29 21:00:00.635,249.38994,lv82WtQZxZ,com.sec.android.app.shealth,3af03718-77ac-4a86-80dd-bfb64107adf1,1548806400000,
,3f7977cb-cc1b-4e21-9fee-e86def4bca39.extra_data.json,0.0,2201274,1862.3889,2019-08-15 21:00:00.908,2019-08-14 21:00:00.913,117.779976,lv82WtQZxZ,com.sec.android.app.shealth,3f7977cb-cc1b-4e21-9fee-e86def4bca39,1565827200000,
,574d56ed-de7a-4e37-a61a-0476e5cf65c8.extra_data.json,0.0,2639876,1813.7247,2019-06-03 21:00:08.215,2019-06-02 21:00:00.970,188.56996,lv82WtQZxZ,com.sec.android.app.shealth,574d56ed-de7a-4e37-a61a-0476e5cf65c8,1559520000000,
,b8cb79cd-7643-4801-9db6-4b0b5dce5939.extra_data.json,269.1,1885030,1843.1746,2019-02-05 21:40:05.293,2019-02-04 21:00:00.566,135.71002,lv82WtQZxZ,com.sec.android.app.shealth,b8cb79cd-7643-4801-9db6-4b0b5dce5939,1549324800000,
,c12c15a3-518c-41ef-9f4c-f41e8a106505.extra_data.json,0.0,1873724,1869.6339,2019-07-14 21:00:01.241,2019-07-13 21:00:00.951,96.20998,lv82WtQZxZ,com.sec.android.app.shealth,c12c15a3-518c-41ef-9f4c-f41e8a106505,1563062400000,
,816c562f-e6f2-4f30-898b-d85f871f1e2c.extra_data.json,0.0,1227412,1844.3099,2019-06-01 21:00:01.449,2019-05-31 21:00:01.714,82.32999,lv82WtQZxZ,com.sec.android.app.shealth,816c562f-e6f2-4f30-898b-d85f871f1e2c,1559347200000,
,7f6618d2-db3f-47e4-82bd-c9997eab16a5.extra_data.json,0.0,2286591,1860.5017,2019-08-21 21:00:09.734,2019-08-20 21:07:12.260,125.28999,lv82WtQZxZ,com.sec.android.app.shealth,7f6618d2-db3f-47e4-82bd-c9997eab16a5,1566345600000,
,ccf6f262-e3c8-4e2a-8aa3-2877c0ed6b88.extra_data.json,0.0,5431075,1790.9491,2019-06-09 21:00:01.095,2019-06-08 21:00:00.776,408.21002,lv82WtQZxZ,com.sec.android.app.shealth,ccf6f262-e3c8-4e2a-8aa3-2877c0ed6b88,1560038400000,
,0d760faf-349b-4824-a5fe-2c2b698be6ee.extra_data.json,0.0,3519017,1833.2418,2019-08-27 21:00:01.455,2019-08-26 21:00:00.867,184.19998,lv82WtQZxZ,com.sec.android.app.shealth,0d760faf-349b-4824-a5fe-2c2b698be6ee,1566864000000,
,b2aa5892-2522-4a6e-bd1c-de3c655a3fb7.extra_data.json,0.0,2903784,1846.8501,2019-07-20 21:00:01.136,2019-07-19 21:00:00.748,150.77998,lv82WtQZxZ,com.sec.android.app.shealth,b2aa5892-2522-4a6e-bd1c-de3c655a3fb7,1563580800000,
,baaf152d-a572-4f76-b247-42e47fc96952.extra_data.json,0.0,3869513,1825.4891,2019-06-07 21:00:01.194,2019-06-06 21:00:00.699,283.18,lv82WtQZxZ,com.sec.android.app.shealth,baaf152d-a572-4f76-b247-42e47fc96952,1559865600000,
,330d8904-c9a5-4f54-b444-0cc837c987c7.extra_data.json,269.1,3433494,1809.4043,2019-02-11 21:00:01.512,2019-02-10 21:00:00.824,241.88994,lv82WtQZxZ,com.sec.android.app.shealth,330d8904-c9a5-4f54-b444-0cc837c987c7,1549843200000,
,9c155273-40dd-4086-bbab-a321a8724b1e.extra_data.json,0.0,3479202,1834.1224,2019-09-02 21:00:01.217,2019-09-01 21:00:00.547,180.52998,lv82WtQZxZ,com.sec.android.app.shealth,9c155273-40dd-4086-bbab-a321a8724b1e,1567382400000,
,99b5f14d-7274-443f-83f4-5395067c79e8.extra_data.json,0.0,11940318,1646.9712,2019-06-13 15:00:01.392,2019-06-12 15:00:01.093,884.6602,lv82WtQZxZ,com.sec.android.app.shealth,99b5f14d-7274-443f-83f4-5395067c79e8,1560384000000,
,4bc408c3-99f0-446c-913d-d7767985be33.extra_data.json,0.0,5180301,1796.4958,2019-07-26 21:00:01.269,2019-07-25 21:47:49.566,274.38632,lv82WtQZxZ,com.sec.android.app.shealth,4bc408c3-99f0-446c-913d-d7767985be33,1564099200000,
,8a41ed4b-ef40-490d-b26e-d66df078539e.extra_data.json,269.1,3735163,1764.3718,2019-02-17 21:00:01.537,2019-02-16 21:00:00.613,264.09,lv82WtQZxZ,com.sec.android.app.shealth,8a41ed4b-ef40-490d-b26e-d66df078539e,1550361600000,
,4e589ce6-f9af-43b2-99f1-02e0dbe91dd0.extra_data.json,0.0,5755228,1783.779,2019-09-08 21:00:02.064,2019-09-07 21:00:01.414,296.08826,lv82WtQZxZ,com.sec.android.app.shealth,4e589ce6-f9af-43b2-99f1-02e0dbe91dd0,1567900800000,
,084ce48e-5e56-4b6f-9917-5a8f0a551803.extra_data.json,0.0,7646594,1741.9441,2019-06-15 15:00:01.740,2019-06-14 15:00:05.290,567.0001,lv82WtQZxZ,com.sec.android.app.shealth,084ce48e-5e56-4b6f-9917-5a8f0a551803,1560556800000,
,2625ab9e-bd43-464d-9036-9608e3244e6e.extra_data.json,0.0,1306380,1882.183,2019-09-14 21:00:02.054,2019-09-13 21:00:02.046,67.29999,lv82WtQZxZ,com.sec.android.app.shealth,2625ab9e-bd43-464d-9036-9608e3244e6e,1568419200000,
,d0fb0f7d-76d1-4506-91cf-a570c8ab422e.extra_data.json,264.4,2209462,1796.9358,2019-02-23 21:00:02.669,2019-02-22 21:00:00.565,155.81995,lv82WtQZxZ,com.sec.android.app.shealth,d0fb0f7d-76d1-4506-91cf-a570c8ab422e,1550880000000,
,b0123ccc-9c2c-4a5d-ba32-17b23576ae09.extra_data.json,0.0,4108721,1820.1981,2019-08-01 21:00:01.402,2019-07-31 21:00:01.303,316.52567,lv82WtQZxZ,com.sec.android.app.shealth,b0123ccc-9c2c-4a5d-ba32-17b23576ae09,1564617600000,
,a1050524-de20-4f48-9bd4-2aaa4fd61170.extra_data.json,0.0,2508538,1855.5925,2019-09-20 21:01:16.361,2019-09-19 21:00:00.983,134.80003,lv82WtQZxZ,com.sec.android.app.shealth,a1050524-de20-4f48-9bd4-2aaa4fd61170,1568937600000,
,4e5218f2-4e10-491c-ac2b-74724914d950.extra_data.json,0.0,10476879,1679.3411,2019-06-22 00:30:14.307,2019-06-20 15:00:00.716,523.63983,lv82WtQZxZ,com.sec.android.app.shealth,4e5218f2-4e10-491c-ac2b-74724914d950,1561075200000,
,baf8cd59-09c4-4bf0-8692-1a8dee7d5f51.extra_data.json,253.90001,3152387,1802.6268,2019-03-02 03:03:46.500,2019-02-28 21:00:00.553,238.05,lv82WtQZxZ,com.sec.android.app.shealth,baf8cd59-09c4-4bf0-8692-1a8dee7d5f51,1551398400000,
,9649e499-ec4b-4d8b-aef1-c3a35ab09670.extra_data.json,0.0,1273292,1882.9148,2019-08-07 21:00:00.576,2019-08-06 21:00:00.760,67.840004,lv82WtQZxZ,com.sec.android.app.shealth,9649e499-ec4b-4d8b-aef1-c3a35ab09670,1565136000000,
,eda1b357-8892-4702-bbe1-9a834e4b5c01.extra_data.json,0.0,4373409,1814.3435,2019-09-26 21:00:01.505,2019-09-25 21:00:00.942,224.58989,lv82WtQZxZ,com.sec.android.app.shealth,eda1b357-8892-4702-bbe1-9a834e4b5c01,1569456000000,
,b3fcf315-cbb1-44a6-acf6-5f2585f7f41f.extra_data.json,0.0,4512834,1773.168,2019-03-07 21:01:09.225,2019-03-06 21:00:01.886,329.1199,lv82WtQZxZ,com.sec.android.app.shealth,b3fcf315-cbb1-44a6-acf6-5f2585f7f41f,1551916800000,
,9d295351-eb0f-48e7-af00-0e60b40621f1.extra_data.json,0.0,7641254,1742.0621,2019-06-27 15:00:31.234,2019-06-26 15:00:01.276,381.34998,lv82WtQZxZ,com.sec.android.app.shealth,9d295351-eb0f-48e7-af00-0e60b40621f1,1561593600000,
,4e97268c-63d7-4e7a-8957-5ce37238867f.extra_data.json,0.0,11375661,1659.4608,2019-06-19 15:00:01.568,2019-06-18 15:00:01.966,815.5017,lv82WtQZxZ,com.sec.android.app.shealth,4e97268c-63d7-4e7a-8957-5ce37238867f,1560902400000,
,31fe5433-5061-421c-a0ef-7b3e4ce0e562.extra_data.json,0.0,1338524,1881.4719,2019-10-02 21:00:02.733,2019-10-01 21:00:11.300,103.01998,lv82WtQZxZ,com.sec.android.app.shealth,31fe5433-5061-421c-a0ef-7b3e4ce0e562,1569974400000,
,3b488559-ef34-4358-b7b5-5b44b07f9256.extra_data.json,0.0,2939293,1846.0646,2019-08-13 21:00:01.890,2019-08-12 21:00:00.880,150.02998,lv82WtQZxZ,com.sec.android.app.shealth,3b488559-ef34-4358-b7b5-5b44b07f9256,1565654400000,
,1c4741c3-f131-4c2e-8167-90d6ecea0756.extra_data.json,0.0,7120646,1642.9415,2019-10-08 21:00:00.904,2019-10-07 21:00:00.329,481.3387,lv82WtQZxZ,com.sec.android.app.shealth,1c4741c3-f131-4c2e-8167-90d6ecea0756,1570492800000,
,014f5c12-b8eb-4f00-bf3f-8c01abbf41b5.extra_data.json,0.0,9486742,1701.2418,2019-07-03 15:00:01.104,2019-07-02 15:00:00.440,473.65637,lv82WtQZxZ,com.sec.android.app.shealth,014f5c12-b8eb-4f00-bf3f-8c01abbf41b5,1562112000000,
,c074980e-0fdc-4e84-898a-cba9f062d379.extra_data.json,0.0,4145931,1819.3751,2019-08-19 21:00:03.030,2019-08-18 21:00:01.041,219.35995,lv82WtQZxZ,com.sec.android.app.shealth,c074980e-0fdc-4e84-898a-cba9f062d379,1566172800000,
,2ed66aa7-a493-4965-9059-30cf94263947.extra_data.json,0.0,8475616,1723.6069,2019-06-25 15:00:01.918,2019-06-24 15:00:01.044,428.85815,lv82WtQZxZ,com.sec.android.app.shealth,2ed66aa7-a493-4965-9059-30cf94263947,1561420800000,
,440eb907-2dcf-4790-b1eb-a7c3c82674bd.extra_data.json,0.0,2160784,1824.0988,2019-03-13 21:00:00.847,2019-03-12 21:00:00.690,157.21997,lv82WtQZxZ,com.sec.android.app.shealth,440eb907-2dcf-4790-b1eb-a7c3c82674bd,1552435200000,
,920931db-6705-4fe3-a01f-613e95cff7ac.extra_data.json,0.0,5813823,1682.5189,2019-10-14 21:00:00.909,2019-10-13 21:00:01.392,376.94995,lv82WtQZxZ,com.sec.android.app.shealth,920931db-6705-4fe3-a01f-613e95cff7ac,1571011200000,
,2ea429b2-d440-4fcd-baea-78a724ecd0af.extra_data.json,0.0,3923453,1824.296,2019-07-09 21:00:00.999,2019-07-08 15:00:00.798,209.39001,lv82WtQZxZ,com.sec.android.app.shealth,2ea429b2-d440-4fcd-baea-78a724ecd0af,1562630400000,
,8f6b87ef-bc89-492c-9ad4-22cf73422128.extra_data.json,0.0,4710052,1705.5641,2019-10-20 21:01:50.934,2019-10-19 21:00:00.573,235.59615,lv82WtQZxZ,com.sec.android.app.shealth,8f6b87ef-bc89-492c-9ad4-22cf73422128,1571529600000,
,cc26cf9a-353e-4284-a5ad-0801e1f5bbc4.extra_data.json,0.0,10308684,1683.0613,2019-07-01 15:00:02.104,2019-06-30 15:00:00.970,783.43024,lv82WtQZxZ,com.sec.android.app.shealth,cc26cf9a-353e-4284-a5ad-0801e1f5bbc4,1561939200000,
,f34209d3-39f5-4b14-b3a5-a6e24675f4c8.extra_data.json,0.0,3495502,1833.7618,2019-08-25 21:00:01.338,2019-08-24 21:00:00.439,182.15002,lv82WtQZxZ,com.sec.android.app.shealth,f34209d3-39f5-4b14-b3a5-a6e24675f4c8,1566691200000,
,eee394d1-5a41-4970-93aa-f237f3fe2e63.extra_data.json,0.0,3760604,1789.4565,2019-03-19 21:00:01.981,2019-03-18 21:00:00.627,262.7999,lv82WtQZxZ,com.sec.android.app.shealth,eee394d1-5a41-4970-93aa-f237f3fe2e63,1552953600000,
,437db0cf-c813-41e3-9bd4-707a99e5c5d2.extra_data.json,0.0,2395581,1858.091,2019-07-15 21:00:01.689,2019-07-14 21:00:00.789,123.93002,lv82WtQZxZ,com.sec.android.app.shealth,437db0cf-c813-41e3-9bd4-707a99e5c5d2,1563148800000,
,1752fbf3-0b4b-41df-800a-e30711c8d064.extra_data.json,0.0,1683494,1768.754,2019-10-27 23:35:24.018,2019-10-25 21:00:01.696,86.20999,lv82WtQZxZ,com.sec.android.app.shealth,1752fbf3-0b4b-41df-800a-e30711c8d064,1572048000000,
,1dce7949-6059-4324-97b6-e4326069a606.extra_data.json,0.0,1832560,1870.5444,2019-08-31 21:00:02.224,2019-08-30 21:00:00.799,98.84999,lv82WtQZxZ,com.sec.android.app.shealth,1dce7949-6059-4324-97b6-e4326069a606,1567209600000,
,fdd57ab0-8794-45a0-a69d-acb330b781f3.extra_data.json,0.0,4191899,1780.1174,2019-03-25 21:00:01.923,2019-03-24 21:00:00.662,289.85983,lv82WtQZxZ,com.sec.android.app.shealth,fdd57ab0-8794-45a0-a69d-acb330b781f3,1553472000000,
,6462a9ff-dde9-48b7-b2bd-4fb0e37a329d.extra_data.json,0.0,10290435,1683.4651,2019-07-07 15:00:01.810,2019-07-06 15:00:00.980,522.13,lv82WtQZxZ,com.sec.android.app.shealth,6462a9ff-dde9-48b7-b2bd-4fb0e37a329d,1562457600000,
,3653c712-fdd8-4dd7-aab9-5ef0beab7cfa.extra_data.json,0.0,2733813,1746.825,2019-11-01 21:00:00.895,2019-10-31 21:00:00.831,145.8,lv82WtQZxZ,com.sec.android.app.shealth,3653c712-fdd8-4dd7-aab9-5ef0beab7cfa,1572566400000,
,19855e70-ee0f-48e7-80eb-a008ce61dae1.extra_data.json,0.0,2819474,1809.8357,2019-03-31 21:00:03.488,2019-03-30 21:00:01.010,190.68002,lv82WtQZxZ,com.sec.android.app.shealth,19855e70-ee0f-48e7-80eb-a008ce61dae1,1553990400000,
,8214d145-22dd-430d-807a-9c1f0f69420d.extra_data.json,0.0,2708340,1851.1732,2019-09-06 21:00:00.647,2019-09-05 21:00:01.028,145.58997,lv82WtQZxZ,com.sec.android.app.shealth,8214d145-22dd-430d-807a-9c1f0f69420d,1567728000000,
,27a8abaf-f115-4c71-ba03-2c501a85cc0c.extra_data.json,0.0,1540185,1877.0115,2019-07-21 21:00:01.738,2019-07-20 21:00:00.862,82.46999,lv82WtQZxZ,com.sec.android.app.shealth,27a8abaf-f115-4c71-ba03-2c501a85cc0c,1563667200000,
,76d0a095-9a40-41f0-84ab-9e8601391f18.extra_data.json,0.0,1897946,1869.0983,2019-07-13 21:00:01.893,2019-07-12 21:00:01.407,97.47997,lv82WtQZxZ,com.sec.android.app.shealth,76d0a095-9a40-41f0-84ab-9e8601391f18,1562976000000,
,b2900187-39db-4449-91ee-b1503b79c635.extra_data.json,0.0,6348168,1671.3627,2019-11-07 21:00:01.647,2019-11-06 21:00:02.359,319.3599,lv82WtQZxZ,com.sec.android.app.shealth,b2900187-39db-4449-91ee-b1503b79c635,1573084800000,
,c084c266-4377-4a1f-b616-8a06cacda410.extra_data.json,0.0,2325014,1820.5425,2019-04-06 21:00:01.553,2019-04-05 21:00:01.127,162.55002,lv82WtQZxZ,com.sec.android.app.shealth,c084c266-4377-4a1f-b616-8a06cacda410,1554508800000,
,edd3f96c-e22f-49ef-8dd9-28f91102870d.extra_data.json,0.0,5227204,1795.4585,2019-09-12 21:10:15.351,2019-09-11 21:00:01.359,262.5014,lv82WtQZxZ,com.sec.android.app.shealth,edd3f96c-e22f-49ef-8dd9-28f91102870d,1568246400000,
,4cc93888-0763-406b-849f-84d171d71144.extra_data.json,0.0,2208517,1862.2286,2019-07-27 22:45:54.013,2019-07-26 21:00:00.800,163.95,lv82WtQZxZ,com.sec.android.app.shealth,4cc93888-0763-406b-849f-84d171d71144,1564185600000,
,74e29478-2839-47d9-a249-cd97998f8f8c.extra_data.json,0.0,3337141,1734.2283,2019-11-13 21:00:02.049,2019-11-12 21:00:01.207,174.78998,lv82WtQZxZ,com.sec.android.app.shealth,74e29478-2839-47d9-a249-cd97998f8f8c,1573603200000,
,ae2bb3ea-5857-4e50-ae4c-ec672e92d113.extra_data.json,0.0,1634537,1874.9246,2019-07-19 21:00:01.275,2019-07-18 21:00:00.907,86.19001,lv82WtQZxZ,com.sec.android.app.shealth,ae2bb3ea-5857-4e50-ae4c-ec672e92d113,1563494400000,
,09934fba-4d12-4344-8cd6-ea098753f8e0.extra_data.json,0.0,6192366,1674.6155,2019-11-19 21:00:03.124,2019-11-18 21:00:13.293,317.64047,lv82WtQZxZ,com.sec.android.app.shealth,09934fba-4d12-4344-8cd6-ea098753f8e0,1574121600000,
,fe4a9a88-b5fe-4029-9d8f-8c0655c39fe1.extra_data.json,0.0,2141932,1863.7014,2019-08-02 21:00:01.505,2019-08-01 21:00:00.979,168.98,lv82WtQZxZ,com.sec.android.app.shealth,fe4a9a88-b5fe-4029-9d8f-8c0655c39fe1,1564704000000,
,57d03f36-6b50-40fe-884f-88f78c17821e.extra_data.json,0.0,4341027,1815.0598,2019-09-18 21:00:01.846,2019-09-17 21:00:04.934,224.0799,lv82WtQZxZ,com.sec.android.app.shealth,57d03f36-6b50-40fe-884f-88f78c17821e,1568764800000,
,cebfd8b8-c83e-4093-bd3b-934d36acb343.extra_data.json,0.0,0,1884.2849,2019-02-01 12:39:04.423,2019-01-28 21:12:41.950,0.0,lv82WtQZxZ,com.sec.android.app.shealth,cebfd8b8-c83e-4093-bd3b-934d36acb343,1546732800000,
,4e634206-d70c-4d1d-92f5-e3082519457d.extra_data.json,0.0,1858114,1830.6527,2019-04-12 21:00:01.364,2019-04-11 21:00:01.728,131.62997,lv82WtQZxZ,com.sec.android.app.shealth,4e634206-d70c-4d1d-92f5-e3082519457d,1555027200000,
,cefc4208-4f31-456d-92c7-8a69eaf836a1.extra_data.json,0.0,3793912,1724.6917,2019-11-25 21:00:01.129,2019-11-24 21:00:01.278,245.81992,lv82WtQZxZ,com.sec.android.app.shealth,cefc4208-4f31-456d-92c7-8a69eaf836a1,1574640000000,
,a061d86b-a74c-42ac-bed7-25fc29811b2c.extra_data.json,0.0,3659577,1830.1328,2019-07-25 21:47:50.577,2019-07-24 21:00:00.855,185.06003,lv82WtQZxZ,com.sec.android.app.shealth,a061d86b-a74c-42ac-bed7-25fc29811b2c,1564012800000,
,229e7aa6-a15e-4bf9-baed-f50b6ab795e8.extra_data.json,0.0,7741244,1642.2772,2019-12-01 21:00:01.494,2019-11-30 21:00:00.755,410.58655,lv82WtQZxZ,com.sec.android.app.shealth,229e7aa6-a15e-4bf9-baed-f50b6ab795e8,1575158400000,
,20237f85-c53a-4929-a6ed-c83881d5ad47.extra_data.json,0.0,6041373,1777.4498,2019-09-24 21:00:11.236,2019-09-23 21:00:01.851,299.4786,lv82WtQZxZ,com.sec.android.app.shealth,20237f85-c53a-4929-a6ed-c83881d5ad47,1569283200000,
,431b5726-476a-4afe-b120-a40e5929121d.extra_data.json,0.0,2837552,1848.3151,2019-07-31 21:00:02.020,2019-07-30 21:00:01.764,214.36002,lv82WtQZxZ,com.sec.android.app.shealth,431b5726-476a-4afe-b120-a40e5929121d,1564531200000,
