com.samsung.shealth.activity.day_summary,6123001,1
step_count,active_time,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
5318,3332292,0,2020-01-23 20:42:48.307,2020-01-22 21:00:00.859,60,676862,90,4207.4834,174.2774,c0dc1250-5eeb-4cac-a150-dbfad73dc73e.extra_data.json,lv82WtQZxZ,35200,com.sec.android.app.shealth,3297092,16560000,c0dc1250-5eeb-4cac-a150-dbfad73dc73e,1579737600000,
2976,1965768,0,2020-03-04 21:00:01.054,2020-03-03 21:00:00.989,60,60000,53,2417.9392,101.749985,cdcb09dc-5090-490b-a924-0210fed0b36e.extra_data.json,lv82WtQZxZ,28800,com.sec.android.app.shealth,1936968,20100000,cdcb09dc-5090-490b-a924-0210fed0b36e,1583280000000,
24852,15541399,0,2019-06-18 15:00:02.281,2019-06-17 15:00:00.625,60,1457400,430,19106.703,1109.5912,1a358075-844a-4087-9ce2-2e7a9fb0a744.extra_data.json,lv82WtQZxZ,74033,com.sec.android.app.shealth,15467366,27060000,1a358075-844a-4087-9ce2-2e7a9fb0a744,1560816000000,
4052,2654046,0,2020-02-03 22:52:07.657,2020-01-30 21:00:00.597,60,120000,71,3263.2913,182.28004,da8467e1-8807-4c74-80d7-3a57706fb97b.extra_data.json,lv82WtQZxZ,48781,com.sec.android.app.shealth,2605265,31560000,da8467e1-8807-4c74-80d7-3a57706fb97b,1580428800000,
3185,2113181,0,2019-12-07 21:00:01.409,2019-12-06 21:00:00.672,60,44822,56,2521.3408,140.75003,9cb5fefd-0695-4d89-aad6-886ca86a98f2.extra_data.json,lv82WtQZxZ,16800,com.sec.android.app.shealth,2096381,20100000,9cb5fefd-0695-4d89-aad6-886ca86a98f2,1575676800000,
9542,5805231,0,2020-01-29 21:30:40.471,2020-01-28 21:00:02.829,60,1517630,160,7442.101,299.32956,68d6ce43-f378-4f7b-bc2a-13a6021fbf25.extra_data.json,lv82WtQZxZ,16800,com.sec.android.app.shealth,5788431,23760000,68d6ce43-f378-4f7b-bc2a-13a6021fbf25,1580256000000,
2537,1678829,0,2020-03-10 21:00:01.319,2020-03-09 21:00:00.537,60,49358,45,2024.61,85.14996,5e8a1acf-cfb0-4e96-be28-c03aba52cc7e.extra_data.json,lv82WtQZxZ,20000,com.sec.android.app.shealth,1658829,30960000,5e8a1acf-cfb0-4e96-be28-c03aba52cc7e,1583798400000,
1897,1258891,0,2020-03-09 20:58:57.276,2020-03-08 21:00:00.491,60,48957,33,1518.2197,63.929985,d54ff346-a4f4-49b8-aae1-c38dfbc6ad99.extra_data.json,lv82WtQZxZ,9600,com.sec.android.app.shealth,1249291,29760000,d54ff346-a4f4-49b8-aae1-c38dfbc6ad99,1583712000000,
26128,16416692,0,2019-06-24 14:08:52.025,2019-06-23 15:00:01.104,60,540000,453,20236.57,815.2102,f6d84147-94c5-4ca5-83f9-719103e45dfd.extra_data.json,lv82WtQZxZ,37678,com.sec.android.app.shealth,16379014,28320000,f6d84147-94c5-4ca5-83f9-719103e45dfd,1561334400000,
3586,2189070,0,2019-12-13 21:00:00.974,2019-12-12 21:00:01.537,60,300000,58,2863.77,157.40999,dfae9269-a432-457c-850d-722eccadfe16.extra_data.json,lv82WtQZxZ,44624,com.sec.android.app.shealth,2144446,22260000,dfae9269-a432-457c-850d-722eccadfe16,1576195200000,
1991,1302632,0,2020-03-16 20:32:35.507,2020-03-15 21:00:00.395,60,51359,35,1614.8901,89.64002,e7f5e7fe-be8e-435b-a12c-046982d79b79.extra_data.json,lv82WtQZxZ,38000,com.sec.android.app.shealth,1264632,17400000,e7f5e7fe-be8e-435b-a12c-046982d79b79,1584316800000,
2072,1368674,0,2020-03-15 21:00:00.676,2020-03-14 21:00:00.394,60,53360,36,1674.0205,93.3,c95db256-562c-496c-9945-0ac237bec101.extra_data.json,lv82WtQZxZ,20000,com.sec.android.app.shealth,1348674,20340000,c95db256-562c-496c-9945-0ac237bec101,1584230400000,
5750,3570066,0,2020-02-04 21:00:00.869,2020-02-03 21:00:10.786,60,540000,96,4454.26,243.33995,ff56f8a2-8341-4d69-84c5-a18694981bf5.extra_data.json,lv82WtQZxZ,52592,com.sec.android.app.shealth,3517474,15180000,ff56f8a2-8341-4d69-84c5-a18694981bf5,1580774400000,
7699,4863597,0,2020-02-06 21:00:00.774,2020-02-05 21:00:00.887,60,360000,133,5895.5415,321.05988,c067f83d-b4c9-42b9-85eb-35420e5811b6.extra_data.json,lv82WtQZxZ,14800,com.sec.android.app.shealth,4848797,21000000,c067f83d-b4c9-42b9-85eb-35420e5811b6,1580947200000,
3060,2000169,0,2020-03-22 21:00:01.731,2020-03-21 21:00:00.580,60,51086,55,2510.8809,107.28999,b055af26-6591-4582-b411-ecffd56821ff.extra_data.json,lv82WtQZxZ,61200,com.sec.android.app.shealth,1938969,17160000,b055af26-6591-4582-b411-ecffd56821ff,1584835200000,
4386,2747030,0,2019-12-19 20:50:34.319,2019-12-18 21:00:00.542,60,480000,73,3534.1394,149.19998,b0ac354b-d328-4d18-bd2d-0d34411643dd.extra_data.json,lv82WtQZxZ,58158,com.sec.android.app.shealth,2688872,36840000,b0ac354b-d328-4d18-bd2d-0d34411643dd,1576713600000,
23557,14631853,0,2019-06-30 15:00:01.155,2019-06-29 15:00:01.096,60,540000,405,18328.928,1083.3997,180c97b5-6e41-4467-8445-9ce3bf6a5ac2.extra_data.json,lv82WtQZxZ,32048,com.sec.android.app.shealth,14599805,20220000,180c97b5-6e41-4467-8445-9ce3bf6a5ac2,1561852800000,
6115,3833449,0,2020-02-12 19:48:36.421,2020-02-11 21:00:01.804,60,480000,105,4750.8296,261.91998,286989ca-d736-4460-ad7c-d59cb20fd441.extra_data.json,lv82WtQZxZ,37012,com.sec.android.app.shealth,3796437,22620000,286989ca-d736-4460-ad7c-d59cb20fd441,1581465600000,
7177,4435987,0,2020-02-10 21:00:01.940,2020-02-09 21:00:00.369,60,480000,121,5521.0015,301.05994,c0e933ca-39ef-4aed-b4d2-0004ac354502.extra_data.json,lv82WtQZxZ,20800,com.sec.android.app.shealth,4415187,24780000,c0e933ca-39ef-4aed-b4d2-0004ac354502,1581292800000,
2912,1925750,0,2020-03-28 21:00:02.096,2020-03-27 21:00:01.320,60,53360,51,2384.501,102.32,4d064229-d6ca-461f-8474-be201abe1fca.extra_data.json,lv82WtQZxZ,24800,com.sec.android.app.shealth,1900950,26820000,4d064229-d6ca-461f-8474-be201abe1fca,1585353600000,
2794,1853719,0,2019-12-25 20:26:07.311,2019-12-24 21:02:44.027,60,53093,50,2245.6401,95.89002,16f7914b-6a55-48a9-8518-2cb071ab8d14.extra_data.json,lv82WtQZxZ,14800,com.sec.android.app.shealth,1838919,16080000,16f7914b-6a55-48a9-8518-2cb071ab8d14,1577232000000,
3135,2072088,0,2020-04-03 20:46:26.434,2020-04-02 21:00:00.656,60,60000,56,2572.5605,108.98999,b0f9e781-fdba-49aa-97bc-dc6679dc0b1a.extra_data.json,lv82WtQZxZ,28400,com.sec.android.app.shealth,2043688,20640000,b0f9e781-fdba-49aa-97bc-dc6679dc0b1a,1585872000000,
9110,5645638,0,2020-02-16 21:00:13.713,2020-02-15 21:00:00.467,60,480000,155,7074.3423,389.95984,fa326da5-036e-45c1-9acd-d8bf6a9e6672.extra_data.json,lv82WtQZxZ,95672,com.sec.android.app.shealth,5549966,25680000,fa326da5-036e-45c1-9acd-d8bf6a9e6672,1581811200000,
5061,3211572,0,2020-02-18 21:00:02.008,2020-02-17 21:00:00.514,60,665335,88,3878.663,211.90944,927dbe99-f717-4f1a-b4e2-1ce614aefc86.extra_data.json,lv82WtQZxZ,18000,com.sec.android.app.shealth,3193572,26220000,927dbe99-f717-4f1a-b4e2-1ce614aefc86,1581984000000,
25895,15966799,0,2019-07-06 12:56:34.027,2019-07-05 15:00:00.622,60,795766,441,20017.309,797.6728,51e5e87f-9a5c-4b7c-9083-bdf5388a7369.extra_data.json,lv82WtQZxZ,20800,com.sec.android.app.shealth,15945999,26940000,51e5e87f-9a5c-4b7c-9083-bdf5388a7369,1562371200000,
2785,1841842,0,2020-03-21 21:00:00.925,2020-03-20 23:20:51.316,60,48024,50,2268.5203,97.350006,6ec6f349-4452-45c5-ae0e-2431e2edc012.extra_data.json,lv82WtQZxZ,23600,com.sec.android.app.shealth,1818242,12419999,6ec6f349-4452-45c5-ae0e-2431e2edc012,1584748800000,
3124,2061814,0,2020-04-09 20:55:09.367,2020-04-08 21:00:00.548,60,53226,55,2564.86,109.33998,1d61a30d-91d9-4661-a3ed-c7d3ec934d6d.extra_data.json,lv82WtQZxZ,32800,com.sec.android.app.shealth,2029014,17820000,1d61a30d-91d9-4661-a3ed-c7d3ec934d6d,1586390400000,
3335,2186264,0,2020-03-27 20:14:59.192,2020-03-26 21:00:01.373,60,60000,58,2760.7988,120.62997,8058da3c-bb01-4d71-b4a5-d35d7c5a7d13.extra_data.json,lv82WtQZxZ,57200,com.sec.android.app.shealth,2129064,22560000,8058da3c-bb01-4d71-b4a5-d35d7c5a7d13,1585267200000,
1653,1097211,0,2020-02-22 20:03:52.161,2020-02-21 21:00:01.088,60,60000,30,1310.69,71.70999,03474d40-8390-4b00-8ec9-2bbd2df1313a.extra_data.json,lv82WtQZxZ,8000,com.sec.android.app.shealth,1089211,21060000,03474d40-8390-4b00-8ec9-2bbd2df1313a,1582329600000,
3791,2359930,0,2019-07-12 21:00:01.756,2019-07-11 21:00:00.677,60,300000,63,3070.221,127.00997,50f8e875-ac32-46bb-a06a-93caa37b0dca.extra_data.json,lv82WtQZxZ,32400,com.sec.android.app.shealth,2327530,21780000,50f8e875-ac32-46bb-a06a-93caa37b0dca,1562889600000,
3582,2354751,0,2019-12-31 20:55:00.789,2019-12-30 21:00:00.434,60,60000,63,2944.0298,126.50999,c3dd7e83-3e13-4062-bb05-4194a853d59a.extra_data.json,lv82WtQZxZ,51600,com.sec.android.app.shealth,2303151,12960000,c3dd7e83-3e13-4062-bb05-4194a853d59a,1577750400000,
2229,1458174,0,2020-04-15 21:00:00.928,2020-04-14 21:00:00.579,60,52026,38,1837.6804,105.61,6310371c-c0fb-4262-9e07-a892b94934c4.extra_data.json,lv82WtQZxZ,42800,com.sec.android.app.shealth,1415374,15840000,6310371c-c0fb-4262-9e07-a892b94934c4,1586908800000,
3346,2205349,0,2020-04-02 21:00:01.005,2020-04-01 21:00:01.342,60,53626,60,2736.91,117.450005,7d39ee89-98a6-4fc5-9003-2df0f5c83b5a.extra_data.json,lv82WtQZxZ,39600,com.sec.android.app.shealth,2165749,20700000,7d39ee89-98a6-4fc5-9003-2df0f5c83b5a,1585785600000,
2168,1431104,0,2020-02-28 21:00:01.769,2020-02-27 21:00:01.289,60,53360,38,1754.4702,74.61,b55caf56-afaf-4ad4-b2bd-cbb12efbfc01.extra_data.json,lv82WtQZxZ,22400,com.sec.android.app.shealth,1408704,21120000,b55caf56-afaf-4ad4-b2bd-cbb12efbfc01,1582848000000,
6111,3816749,0,2020-02-24 20:59:39.721,2020-02-23 21:00:00.764,60,726789,105,4706.6377,255.05399,443a8071-49ab-481e-9947-e6f854bc8c5a.extra_data.json,lv82WtQZxZ,15200,com.sec.android.app.shealth,3801549,27480000,443a8071-49ab-481e-9947-e6f854bc8c5a,1582502400000,
2308,1508464,0,2020-04-21 20:32:38.853,2020-04-20 21:00:01.586,60,46690,40,1900.58,110.56999,9684595c-b405-4500-a2e4-34946888bafe.extra_data.json,lv82WtQZxZ,46400,com.sec.android.app.shealth,1462064,16260000,9684595c-b405-4500-a2e4-34946888bafe,1587427200000,
3315,2155106,0,2019-07-18 20:34:57.614,2019-07-17 21:00:01.108,60,60000,58,2745.55,117.55001,2a75a307-9055-41d1-ae68-37e589ca6753.extra_data.json,lv82WtQZxZ,39364,com.sec.android.app.shealth,2115742,14400000,2a75a307-9055-41d1-ae68-37e589ca6753,1563408000000,
4957,3162781,0,2020-01-06 22:56:10.594,2020-01-05 22:11:41.289,60,120000,86,3987.6694,164.48003,59d661be-8769-489f-9c72-57dce887de20.extra_data.json,lv82WtQZxZ,21109,com.sec.android.app.shealth,3141672,21539999,59d661be-8769-489f-9c72-57dce887de20,1578268800000,
2258,1491134,0,2020-04-27 21:00:00.958,2020-04-26 21:00:02.718,60,60000,40,1823.99,101.53,f4f1cef9-45c4-4f1f-8241-e394939c7c6a.extra_data.json,lv82WtQZxZ,22400,com.sec.android.app.shealth,1468734,23100000,f4f1cef9-45c4-4f1f-8241-e394939c7c6a,1587945600000,
10962,6853525,0,2020-03-01 20:47:29.749,2020-02-29 21:00:00.450,60,871359,188,8625.843,352.29996,96fdc199-3cb5-4408-95d5-64bbbc9d15af.extra_data.json,lv82WtQZxZ,43155,com.sec.android.app.shealth,6810370,10200000,96fdc199-3cb5-4408-95d5-64bbbc9d15af,1583020800000,
1745,1152701,0,2019-07-24 21:00:00.992,2019-07-23 21:00:00.674,60,60000,30,1434.9797,61.029995,b3c12ec9-29c0-4426-adc5-216d616dd1bd.extra_data.json,lv82WtQZxZ,16800,com.sec.android.app.shealth,1135901,38640000,b3c12ec9-29c0-4426-adc5-216d616dd1bd,1563926400000,
10127,6432297,0,2020-03-05 20:44:50.666,2020-03-04 21:00:00.597,60,666787,178,8021.3926,336.75436,cc8b95c9-fb2f-414b-9595-128acbe3e2f0.extra_data.json,lv82WtQZxZ,62653,com.sec.android.app.shealth,6369644,17220000,cc8b95c9-fb2f-414b-9595-128acbe3e2f0,1583366400000,
3119,2060615,0,2020-03-07 21:00:03.476,2020-03-06 21:00:00.442,60,53892,55,2523.6604,105.459984,f7fc3008-bc73-44ad-8f8c-990a9a2379c3.extra_data.json,lv82WtQZxZ,29600,com.sec.android.app.shealth,2031015,20640000,f7fc3008-bc73-44ad-8f8c-990a9a2379c3,1583539200000,
1572,1029834,0,2020-05-03 21:00:01.046,2020-05-02 21:00:00.826,60,31882,26,1319.7101,77.94001,4c9cdcab-bf25-4beb-a90c-b5957b20b5a1.extra_data.json,lv82WtQZxZ,28000,com.sec.android.app.shealth,1001834,22200000,4c9cdcab-bf25-4beb-a90c-b5957b20b5a1,1588464000000,
4038,2607105,0,2020-01-12 20:44:38.799,2020-01-11 21:00:01.282,60,60000,71,3382.1494,148.45,8a7f4461-99a5-4ef2-b2c7-4c9a0507f031.extra_data.json,lv82WtQZxZ,129200,com.sec.android.app.shealth,2477905,27840000,8a7f4461-99a5-4ef2-b2c7-4c9a0507f031,1578787200000,
2748,1814493,0,2020-03-11 21:00:01.168,2020-03-10 21:00:00.694,60,52026,48,2234.7102,95.17999,76c45f90-a615-4523-985c-cb202a2e0a2b.extra_data.json,lv82WtQZxZ,27600,com.sec.android.app.shealth,1786893,18960000,76c45f90-a615-4523-985c-cb202a2e0a2b,1583884800000,
4855,3099898,0,2019-07-30 20:55:00.546,2019-07-29 21:18:35.636,60,240000,85,3899.501,236.85999,2d8ed88f-cc28-4ea5-be77-83567785fd2b.extra_data.json,lv82WtQZxZ,38391,com.sec.android.app.shealth,3061507,27420000,2d8ed88f-cc28-4ea5-be77-83567785fd2b,1564444800000,
3262,2131138,0,2020-04-08 21:00:00.917,2020-04-07 21:00:00.550,60,60000,58,2687.1897,113.86,20db8ee1-29c1-4c0b-939d-461541c8296a.extra_data.json,lv82WtQZxZ,60800,com.sec.android.app.shealth,2070338,9360000,20db8ee1-29c1-4c0b-939d-461541c8296a,1586304000000,
1881,1237005,0,2020-03-13 21:00:02.797,2020-03-12 21:00:01.212,60,46690,33,1542.3102,80.62998,2e1c5d3c-ebb3-45de-b603-9f42f8e0c4ff.extra_data.json,lv82WtQZxZ,26400,com.sec.android.app.shealth,1210605,25500000,2e1c5d3c-ebb3-45de-b603-9f42f8e0c4ff,1584057600000,
1276,828931,0,2020-05-09 21:00:01.890,2020-05-08 21:52:36.060,60,52687,21,1057.77,60.69999,953954a3-96ed-44b9-9347-3a1513f576ac.extra_data.json,lv82WtQZxZ,33200,com.sec.android.app.shealth,795731,19860000,953954a3-96ed-44b9-9347-3a1513f576ac,1588982400000,
3929,2578196,0,2019-08-05 18:15:00.585,2019-08-04 21:00:01.127,60,60000,70,3167.1013,132.30998,401f89a9-b31a-4b00-892a-b4267d45d86f.extra_data.json,lv82WtQZxZ,18400,com.sec.android.app.shealth,2559796,31320000,401f89a9-b31a-4b00-892a-b4267d45d86f,1564963200000,
1548,1021035,0,2020-01-18 21:00:00.785,2020-01-17 21:00:00.798,60,60000,26,1266.7301,53.48002,5fcad90b-2ff6-4133-a7c8-8b913eb36a7f.extra_data.json,lv82WtQZxZ,17200,com.sec.android.app.shealth,1003835,27960000,5fcad90b-2ff6-4133-a7c8-8b913eb36a7f,1579305600000,
3640,2383291,0,2020-04-14 21:00:00.902,2020-04-13 21:00:00.588,60,52023,65,2968.1104,168.27002,7e03e53a-5527-4be4-b929-104e8177615b.extra_data.json,lv82WtQZxZ,66800,com.sec.android.app.shealth,2316491,15720000,7e03e53a-5527-4be4-b929-104e8177615b,1586822400000,
2698,1766001,0,2020-03-19 21:09:47.724,2020-03-18 21:00:00.417,60,60000,46,2223.7192,95.74997,be204d74-f956-49fc-a21e-76e2969c6b28.extra_data.json,lv82WtQZxZ,45874,com.sec.android.app.shealth,1720127,20699999,be204d74-f956-49fc-a21e-76e2969c6b28,1584576000000,
2219,1466159,0,2020-03-17 21:01:00.605,2020-03-16 21:00:01.232,60,60000,40,1806.4897,76.00001,3e89b121-1e5a-48fd-a4b0-74ce8cb0e473.extra_data.json,lv82WtQZxZ,20800,com.sec.android.app.shealth,1445359,27360000,3e89b121-1e5a-48fd-a4b0-74ce8cb0e473,1584403200000,
5864,3796402,0,2019-08-11 21:00:01.677,2019-08-10 21:00:01.405,60,420000,103,4665.401,192.04005,527539e5-f6eb-4bf6-8410-ed85735176da.extra_data.json,lv82WtQZxZ,17600,com.sec.android.app.shealth,3778802,20940000,527539e5-f6eb-4bf6-8410-ed85735176da,1565481600000,
2367,1550220,0,2020-01-24 20:36:17.390,2020-01-23 21:00:00.586,60,60000,41,1944.0103,83.90002,b5433fa3-6e12-413a-ad79-909b88d59dd5.extra_data.json,lv82WtQZxZ,42800,com.sec.android.app.shealth,1507420,15180000,b5433fa3-6e12-413a-ad79-909b88d59dd5,1579824000000,
4802,3110281,0,2020-03-25 21:00:01.652,2020-03-24 21:30:51.688,60,120000,83,3905.5193,162.67998,51892011-cb7a-4e8c-a527-caa813ba0824.extra_data.json,lv82WtQZxZ,55645,com.sec.android.app.shealth,3054636,19800000,51892011-cb7a-4e8c-a527-caa813ba0824,1585094400000,
2122,1394548,0,2020-04-20 21:00:01.938,2020-04-19 21:00:01.571,60,51892,36,1719.8398,96.85,4e2e7d11-ecf3-4268-8bb0-32c5c5df69f0.extra_data.json,lv82WtQZxZ,31200,com.sec.android.app.shealth,1363348,15480000,4e2e7d11-ecf3-4268-8bb0-32c5c5df69f0,1587340800000,
3803,2379355,0,2019-08-17 20:35:00.778,2019-08-16 21:00:00.345,60,240000,63,3093.3496,129.37001,da53ec97-c32d-4a40-a19d-2ab06733ec8f.extra_data.json,lv82WtQZxZ,52114,com.sec.android.app.shealth,2327241,20880000,da53ec97-c32d-4a40-a19d-2ab06733ec8f,1566000000000,
4644,3058403,0,2020-03-23 21:00:01.941,2020-03-22 21:00:00.775,60,60000,83,3800.0803,161.75002,f15a15b8-2457-435d-883e-0a5c9d42dd19.extra_data.json,lv82WtQZxZ,57600,com.sec.android.app.shealth,3000803,16080000,f15a15b8-2457-435d-883e-0a5c9d42dd19,1584921600000,
3076,2016181,0,2020-03-31 21:00:01.111,2020-03-30 21:00:00.527,60,51359,53,2539.4595,109.679985,98cc9385-f4bd-4a58-a438-632cdaaf96f1.extra_data.json,lv82WtQZxZ,53200,com.sec.android.app.shealth,1962981,24720000,98cc9385-f4bd-4a58-a438-632cdaaf96f1,1585612800000,
4234,2598565,0,2019-08-23 21:01:05.076,2019-08-22 21:30:54.790,60,420000,70,3394.0906,139.39995,42730bf4-e84a-4433-9408-efbc09af56a0.extra_data.json,lv82WtQZxZ,34777,com.sec.android.app.shealth,2563788,23640000,42730bf4-e84a-4433-9408-efbc09af56a0,1566518400000,
2792,1806871,0,2020-04-26 21:00:03.241,2020-04-25 21:00:00.587,60,300000,48,2258.1902,127.64001,29d57cc0-1674-4c04-980e-8df10a8e813e.extra_data.json,lv82WtQZxZ,30800,com.sec.android.app.shealth,1776071,18720000,29d57cc0-1674-4c04-980e-8df10a8e813e,1587859200000,
6900,4367106,0,2020-01-30 21:00:00.930,2020-01-29 21:30:40.022,60,657406,120,5448.246,228.60068,6d09f075-89f1-481e-adfa-54096c41841a.extra_data.json,lv82WtQZxZ,17993,com.sec.android.app.shealth,4349113,33540000,6d09f075-89f1-481e-adfa-54096c41841a,1580342400000,
2062,1332607,0,2020-05-15 20:15:01.336,2020-05-14 21:00:00.680,60,240000,35,1617.8,89.349976,c92d74ce-9ef1-4bf7-9731-36dbd0cba027.extra_data.json,lv82WtQZxZ,24800,com.sec.android.app.shealth,1307807,25740000,c92d74ce-9ef1-4bf7-9731-36dbd0cba027,1589500800000,
2631,1736454,0,2020-04-06 20:59:55.607,2020-04-05 21:00:00.925,60,50158,46,2128.5603,91.15001,ed72eb2c-47be-40cb-8b92-ea93e79c0bc9.extra_data.json,lv82WtQZxZ,27600,com.sec.android.app.shealth,1708854,18480000,ed72eb2c-47be-40cb-8b92-ea93e79c0bc9,1586131200000,
1737,1145496,0,2019-08-29 21:00:04.258,2019-08-28 21:00:00.574,60,34684,30,1403.9398,59.890003,029d4aff-568e-41e5-ac0d-6aeb39940d5a.extra_data.json,lv82WtQZxZ,19600,com.sec.android.app.shealth,1125896,22800000,029d4aff-568e-41e5-ac0d-6aeb39940d5a,1567036800000,
2630,1744865,0,2020-03-29 20:54:59.785,2020-03-28 21:00:00.832,60,60000,46,2138.2898,89.60999,e641b29e-ae63-4acb-942b-bec2d658f9eb.extra_data.json,lv82WtQZxZ,14000,com.sec.android.app.shealth,1730865,29700000,e641b29e-ae63-4acb-942b-bec2d658f9eb,1585440000000,
1844,1215263,0,2020-05-02 20:45:11.591,2020-05-01 21:00:00.484,60,43355,31,1491.1602,82.87999,7056700e-f3a7-4d1a-9c01-760f0a178e2e.extra_data.json,lv82WtQZxZ,22000,com.sec.android.app.shealth,1193263,22080000,7056700e-f3a7-4d1a-9c01-760f0a178e2e,1588377600000,
8806,5353477,0,2020-02-05 21:00:01.146,2020-02-04 21:00:00.622,60,946654,146,6779.8394,369.6997,915fc937-1f0d-4e85-b712-54eced6a9527.extra_data.json,lv82WtQZxZ,44026,com.sec.android.app.shealth,5309451,20580000,915fc937-1f0d-4e85-b712-54eced6a9527,1580860800000,
6810,4291336,0,2019-09-04 20:53:14.736,2019-09-03 21:00:01.402,60,1060256,118,5332.0654,219.20662,280d1a75-98d4-43c5-8c43-a87e364f95e4.extra_data.json,lv82WtQZxZ,19733,com.sec.android.app.shealth,4271603,27840000,280d1a75-98d4-43c5-8c43-a87e364f95e4,1567555200000,
2192,1452719,0,2020-04-12 20:35:00.340,2020-04-11 21:00:00.524,60,45889,38,1779.6398,100.81,1fab72d3-4261-492e-960d-3d886f917076.extra_data.json,lv82WtQZxZ,14000,com.sec.android.app.shealth,1438719,19080000,1fab72d3-4261-492e-960d-3d886f917076,1586649600000,
1156,769450,0,2020-05-21 20:55:29.609,2020-05-20 21:01:00.375,60,47357,20,916.0499,50.349987,e0b58af1-a86b-4811-b5f2-2c6ecc950c7e.extra_data.json,lv82WtQZxZ,2400,com.sec.android.app.shealth,767050,22740000,e0b58af1-a86b-4811-b5f2-2c6ecc950c7e,1590019200000,
695,460895,0,2020-05-08 21:52:36.527,2020-05-07 21:53:40.715,60,38552,11,576.55,32.749996,b5338aec-cd1d-4f50-88ce-7037ceb6755c.extra_data.json,lv82WtQZxZ,4000,com.sec.android.app.shealth,456895,26999999,b5338aec-cd1d-4f50-88ce-7037ceb6755c,1588896000000,
2370,1555158,0,2020-04-18 20:59:50.390,2020-04-17 21:00:00.409,60,46690,41,1919.7998,108.800026,60ac80a5-f4e9-42c5-8e93-f596f562420e.extra_data.json,lv82WtQZxZ,38400,com.sec.android.app.shealth,1516758,22140000,60ac80a5-f4e9-42c5-8e93-f596f562420e,1587168000000,
3501,2307933,0,2020-04-04 21:00:00.690,2020-04-03 21:00:00.474,60,60000,61,2875.789,123.42994,e7f03ceb-0b33-424b-9c38-77bd38845b11.extra_data.json,lv82WtQZxZ,40800,com.sec.android.app.shealth,2267133,22080000,e7f03ceb-0b33-424b-9c38-77bd38845b11,1585958400000,
10795,6567318,0,2019-09-10 21:00:01.004,2019-09-09 21:00:01.295,60,703515,181,8371.773,336.67297,4e5c235f-a545-4a0b-b944-ad426ae0fc7a.extra_data.json,lv82WtQZxZ,14006,com.sec.android.app.shealth,6553312,26280000,4e5c235f-a545-4a0b-b944-ad426ae0fc7a,1568073600000,
1823,1200989,0,2020-05-31 22:45:29.345,2020-05-26 22:14:15.023,60,42688,31,1481.5298,83.28999,3cd10003-aa25-4b4b-856a-8931759e83ec.extra_data.json,lv82WtQZxZ,22400,com.sec.android.app.shealth,1178589,16800000,3cd10003-aa25-4b4b-856a-8931759e83ec,1590537600000,
8144,5062602,0,2020-02-11 20:38:52.659,2020-02-10 21:00:01.501,60,480000,138,6360.809,351.3198,3cb66a6f-45bb-4d95-b68c-33447ffd3f30.extra_data.json,lv82WtQZxZ,51576,com.sec.android.app.shealth,5011026,22140000,3cb66a6f-45bb-4d95-b68c-33447ffd3f30,1581379200000,
1553,1022234,0,2020-04-24 20:41:13.439,2020-04-23 21:00:00.498,60,47357,26,1285.32,73.18,b3bb22cb-22fe-44a4-bbd2-3e3a11ddc2fa.extra_data.json,lv82WtQZxZ,20400,com.sec.android.app.shealth,1001834,20160000,b3bb22cb-22fe-44a4-bbd2-3e3a11ddc2fa,1587686400000,
1770,1170711,0,2020-05-14 18:35:57.969,2020-05-13 21:00:02.256,60,60000,31,1435.2397,80.69001,1dd9035c-f21f-4452-b170-b005dabd971e.extra_data.json,lv82WtQZxZ,14800,com.sec.android.app.shealth,1155911,11940000,1dd9035c-f21f-4452-b170-b005dabd971e,1589414400000,
3990,2613352,0,2020-04-10 20:35:00.415,2020-04-09 21:00:00.474,60,60000,70,3267.1604,139.84998,e1604a01-dff1-4d7e-b246-3a34241751af.extra_data.json,lv82WtQZxZ,59283,com.sec.android.app.shealth,2554069,21960000,e1604a01-dff1-4d7e-b246-3a34241751af,1586476800000,
2062,1354795,0,2020-04-30 20:55:00.902,2020-04-29 21:00:01.564,60,49754,36,1656.5404,93.49,e69dbf39-b82b-4cc8-8c91-23cdbab0271e.extra_data.json,lv82WtQZxZ,30800,com.sec.android.app.shealth,1323995,22680000,e69dbf39-b82b-4cc8-8c91-23cdbab0271e,1588204800000,
3001,1953073,0,2020-06-02 19:58:59.444,2020-06-01 21:00:00.376,60,53358,53,2485.3704,143.08,26d72ee2-ebbe-4939-ba39-8e3628b0dc8b.extra_data.json,lv82WtQZxZ,72800,com.sec.android.app.shealth,1880273,23520000,26d72ee2-ebbe-4939-ba39-8e3628b0dc8b,1591056000000,
1162,768112,0,2020-05-20 21:01:00.637,2020-05-19 21:45:30.924,60,60000,20,945.05005,53.369987,8dec1a36-7f36-4954-814f-1f7431129c5c.extra_data.json,lv82WtQZxZ,10400,com.sec.android.app.shealth,757712,29580000,8dec1a36-7f36-4954-814f-1f7431129c5c,1589932800000,
