com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
5318,46e5f8c8-c03f-49d7-8342-afefc2a42a42.binning_data.json,2824550,4500,88,2020-01-23 21:00:06.049,com.sec.android.app.shealth,2020-01-22 21:39:17.078,46e5f8c8-c03f-49d7-8342-afefc2a42a42.source_info.json,1.4841228,4191.98,173.63995,5230,VfS0qUERdZ,com.sec.android.app.shealth,0,46e5f8c8-c03f-49d7-8342-afefc2a42a42.achievement.json,46e5f8c8-c03f-49d7-8342-afefc2a42a42,1579737600000,
5977,37db8b24-4fcd-4e37-a4ab-80a8f81e5067.binning_data.json,3267701,4500,22,2019-11-25 20:55:01.275,com.sec.android.app.shealth,2019-11-24 21:02:56.236,37db8b24-4fcd-4e37-a4ab-80a8f81e5067.source_info.json,1.3988945,4571.1704,245.81992,5955,VfS0qUERdZ,com.sec.android.app.shealth,0,37db8b24-4fcd-4e37-a4ab-80a8f81e5067.achievement.json,37db8b24-4fcd-4e37-a4ab-80a8f81e5067,1574640000000,
11534,6e620ae2-d044-4d89-b31e-2de912a0e1ba.binning_data.json,6197344,4500,218,2020-01-28 21:00:06.424,com.sec.android.app.shealth,2020-01-27 21:09:31.567,6e620ae2-d044-4d89-b31e-2de912a0e1ba.source_info.json,1.4692582,9105.499,374.9199,11316,VfS0qUERdZ,com.sec.android.app.shealth,0,6e620ae2-d044-4d89-b31e-2de912a0e1ba.achievement.json,6e620ae2-d044-4d89-b31e-2de912a0e1ba,1580169600000,
2359,704dda15-2579-4b44-b00a-932117cd171e.binning_data.json,1194164,4500,62,2020-02-25 21:00:02.336,com.sec.android.app.shealth,2020-02-25 21:00:02.336,,3.1695304,1897.23,107.13,2297,lv82WtQZxZ,com.sec.android.app.shealth,0,704dda15-2579-4b44-b00a-932117cd171e.achievement.json,704dda15-2579-4b44-b00a-932117cd171e,1582588800000,
8213,f04eae5e-da24-4633-8a45-ffba0c8fa982.binning_data.json,4485788,4500,46,2020-01-26 20:23:32.315,com.sec.android.app.shealth,2020-01-25 21:03:22.333,f04eae5e-da24-4633-8a45-ffba0c8fa982.source_info.json,1.4184774,6362.9897,258.9999,8167,VfS0qUERdZ,com.sec.android.app.shealth,0,f04eae5e-da24-4633-8a45-ffba0c8fa982.achievement.json,f04eae5e-da24-4633-8a45-ffba0c8fa982,1579996800000,
2305,6de381b7-38e3-49d6-a1af-add5712a12a0.binning_data.json,1115563,4500,46,2020-04-23 20:47:21.783,com.sec.android.app.shealth,2020-04-22 21:05:51.350,6de381b7-38e3-49d6-a1af-add5712a12a0.source_info.json,1.6630516,1855.24,101.369995,2259,VfS0qUERdZ,com.sec.android.app.shealth,0,6de381b7-38e3-49d6-a1af-add5712a12a0.achievement.json,6de381b7-38e3-49d6-a1af-add5712a12a0,1587600000000,
2341,b5bfbb73-a9f6-458b-b3dc-ff516f9c9381.binning_data.json,1177522,4500,60,2020-02-26 21:00:04.503,com.sec.android.app.shealth,2020-02-25 21:35:00.165,b5bfbb73-a9f6-458b-b3dc-ff516f9c9381.source_info.json,1.6047076,1889.58,84.399994,2281,VfS0qUERdZ,com.sec.android.app.shealth,0,b5bfbb73-a9f6-458b-b3dc-ff516f9c9381.achievement.json,b5bfbb73-a9f6-458b-b3dc-ff516f9c9381,1582675200000,
7233,abdbfdd9-3a46-44da-ba7e-78bbfc17e0f2.binning_data.json,3899465,4500,126,2019-11-28 21:00:03.894,com.sec.android.app.shealth,2019-11-27 21:11:44.388,abdbfdd9-3a46-44da-ba7e-78bbfc17e0f2.source_info.json,1.4522426,5662.97,233.92993,7107,VfS0qUERdZ,com.sec.android.app.shealth,0,abdbfdd9-3a46-44da-ba7e-78bbfc17e0f2.achievement.json,abdbfdd9-3a46-44da-ba7e-78bbfc17e0f2,1574899200000,
4052,acff94fc-1f9a-47fc-b7a4-a81a98a219ec.binning_data.json,2028110,4500,124,2020-02-04 21:00:03.697,com.sec.android.app.shealth,2020-01-30 21:20:31.480,acff94fc-1f9a-47fc-b7a4-a81a98a219ec.source_info.json,1.6090294,3263.29,182.28,3928,VfS0qUERdZ,com.sec.android.app.shealth,0,acff94fc-1f9a-47fc-b7a4-a81a98a219ec.achievement.json,acff94fc-1f9a-47fc-b7a4-a81a98a219ec,1580428800000,
2341,32ab07a2-0ae9-4ad7-8993-eb48bef744d6.binning_data.json,1177471,4500,60,2020-02-26 21:00:03.483,com.sec.android.app.shealth,2020-02-26 21:00:03.483,,4.000001,1889.58,84.399994,2281,lv82WtQZxZ,com.sec.android.app.shealth,0,32ab07a2-0ae9-4ad7-8993-eb48bef744d6.achievement.json,32ab07a2-0ae9-4ad7-8993-eb48bef744d6,1582675200000,
2305,94f06ad3-6780-4479-b55b-3aa1d3cdb25d.binning_data.json,1115515,4500,46,2020-04-23 21:00:02.063,com.sec.android.app.shealth,2020-04-23 21:00:02.063,,4.8123655,1855.24,101.369995,2259,lv82WtQZxZ,com.sec.android.app.shealth,0,94f06ad3-6780-4479-b55b-3aa1d3cdb25d.achievement.json,94f06ad3-6780-4479-b55b-3aa1d3cdb25d,1587600000000,
7009,b9d6457a-5027-4ae2-8303-8e9dd53d18e5.binning_data.json,3751882,4500,78,2020-02-04 21:00:04.053,com.sec.android.app.shealth,2020-02-02 23:43:07.262,b9d6457a-5027-4ae2-8303-8e9dd53d18e5.source_info.json,1.4387766,5398.12,295.02997,6931,VfS0qUERdZ,com.sec.android.app.shealth,0,b9d6457a-5027-4ae2-8303-8e9dd53d18e5.achievement.json,b9d6457a-5027-4ae2-8303-8e9dd53d18e5,1580688000000,
12815,bc58ef5d-a66f-41c1-a01c-4f5c047516b2.binning_data.json,6672428,4500,148,2019-12-01 21:00:04.161,com.sec.android.app.shealth,2019-11-30 21:05:48.282,bc58ef5d-a66f-41c1-a01c-4f5c047516b2.source_info.json,1.517335,10124.31,409.71988,12667,VfS0qUERdZ,com.sec.android.app.shealth,0,bc58ef5d-a66f-41c1-a01c-4f5c047516b2.achievement.json,bc58ef5d-a66f-41c1-a01c-4f5c047516b2,1575158400000,
1553,49eb4954-0f85-478b-8e68-3e553fc9c8c3.binning_data.json,774453,4500,51,2020-04-24 20:41:14.019,com.sec.android.app.shealth,2020-04-23 21:15:42.607,49eb4954-0f85-478b-8e68-3e553fc9c8c3.source_info.json,1.6596472,1285.32,73.18,1502,VfS0qUERdZ,com.sec.android.app.shealth,0,49eb4954-0f85-478b-8e68-3e553fc9c8c3.achievement.json,49eb4954-0f85-478b-8e68-3e553fc9c8c3,1587686400000,
1662,ae72bda2-5229-48c7-85b1-2d2afcdc6709.binning_data.json,811044,4500,74,2020-01-17 21:00:03.029,com.sec.android.app.shealth,2020-01-17 21:00:03.029,,3.5277777,1380.62,60.11999,1588,lv82WtQZxZ,com.sec.android.app.shealth,0,ae72bda2-5229-48c7-85b1-2d2afcdc6709.achievement.json,ae72bda2-5229-48c7-85b1-2d2afcdc6709,1579219200000,
8806,9ed1c5a2-c8cc-469b-a8b7-64231bb23fba.binning_data.json,4716231,4500,113,2020-02-05 21:00:02.964,com.sec.android.app.shealth,2020-02-05 21:00:02.964,,4.9188347,6759.69,368.60992,8693,lv82WtQZxZ,com.sec.android.app.shealth,0,9ed1c5a2-c8cc-469b-a8b7-64231bb23fba.achievement.json,9ed1c5a2-c8cc-469b-a8b7-64231bb23fba,1580860800000,
2638,3c634e5f-47d1-4c8e-a71d-d5e351fb9e6a.binning_data.json,1310304,4500,48,2020-01-20 21:00:02.928,com.sec.android.app.shealth,2020-01-20 21:00:02.928,,4.861111,2166.96,91.08999,2590,lv82WtQZxZ,com.sec.android.app.shealth,0,3c634e5f-47d1-4c8e-a71d-d5e351fb9e6a.achievement.json,3c634e5f-47d1-4c8e-a71d-d5e351fb9e6a,1579478400000,
2338,f29a1163-1344-4e73-892b-229ed4b4843d.binning_data.json,1166333,4500,91,2019-12-05 21:00:14.740,com.sec.android.app.shealth,2019-12-03 21:11:06.748,f29a1163-1344-4e73-892b-229ed4b4843d.source_info.json,1.6594998,1935.53,84.049995,2247,VfS0qUERdZ,com.sec.android.app.shealth,0,f29a1163-1344-4e73-892b-229ed4b4843d.achievement.json,f29a1163-1344-4e73-892b-229ed4b4843d,1575417600000,
6506,93470122-2395-4609-aaea-732ca9cfc158.binning_data.json,3467041,4500,95,2020-02-27 20:34:40.696,com.sec.android.app.shealth,2020-02-26 21:02:34.793,93470122-2395-4609-aaea-732ca9cfc158.source_info.json,1.4762006,5118.05,211.11992,6411,VfS0qUERdZ,com.sec.android.app.shealth,0,93470122-2395-4609-aaea-732ca9cfc158.achievement.json,93470122-2395-4609-aaea-732ca9cfc158,1582761600000,
9542,e50c2de6-0163-46a0-ba54-f10706c4bef7.binning_data.json,5136514,4500,43,2020-01-29 21:30:44.794,com.sec.android.app.shealth,2020-01-28 21:01:48.291,e50c2de6-0163-46a0-ba54-f10706c4bef7.source_info.json,1.4421859,7407.8086,297.74988,9499,VfS0qUERdZ,com.sec.android.app.shealth,0,e50c2de6-0163-46a0-ba54-f10706c4bef7.achievement.json,e50c2de6-0163-46a0-ba54-f10706c4bef7,1580256000000,
1553,6e2e98b4-2eb6-40e7-8cae-b194e4dc494b.binning_data.json,774423,4500,51,2020-04-24 21:00:10.216,com.sec.android.app.shealth,2020-04-24 21:00:10.216,,6.9444447,1285.32,73.18,1502,lv82WtQZxZ,com.sec.android.app.shealth,0,6e2e98b4-2eb6-40e7-8cae-b194e4dc494b.achievement.json,6e2e98b4-2eb6-40e7-8cae-b194e4dc494b,1587686400000,
5318,96e3fa2f-f993-4e51-aca0-7af9b1481788.binning_data.json,2824486,4500,88,2020-01-23 21:00:05.051,com.sec.android.app.shealth,2020-01-23 21:00:05.051,,4.228262,4191.98,173.63995,5230,lv82WtQZxZ,com.sec.android.app.shealth,0,96e3fa2f-f993-4e51-aca0-7af9b1481788.achievement.json,96e3fa2f-f993-4e51-aca0-7af9b1481788,1579737600000,
6506,bce70da6-9cc9-4447-9955-69bd2b829fa4.binning_data.json,3466959,4500,95,2020-02-27 21:00:02.955,com.sec.android.app.shealth,2020-02-27 21:00:02.955,,3.7870383,5118.05,211.11992,6411,lv82WtQZxZ,com.sec.android.app.shealth,0,bce70da6-9cc9-4447-9955-69bd2b829fa4.achievement.json,bce70da6-9cc9-4447-9955-69bd2b829fa4,1582761600000,
2429,20642fc3-bc2e-4a33-b929-79769fbd0744.binning_data.json,1192797,4500,95,2020-02-01 20:52:37.212,com.sec.android.app.shealth,2020-01-31 21:03:52.443,20642fc3-bc2e-4a33-b929-79769fbd0744.source_info.json,1.6741824,1996.9601,113.81,2334,VfS0qUERdZ,com.sec.android.app.shealth,0,20642fc3-bc2e-4a33-b929-79769fbd0744.achievement.json,20642fc3-bc2e-4a33-b929-79769fbd0744,1580515200000,
3185,a8977bf5-6836-4fe1-a4f6-0d6c2e1bf6c9.binning_data.json,1671848,4500,42,2019-12-07 21:00:03.481,com.sec.android.app.shealth,2019-12-06 21:01:16.581,a8977bf5-6836-4fe1-a4f6-0d6c2e1bf6c9.source_info.json,1.5081149,2521.34,140.75,3143,VfS0qUERdZ,com.sec.android.app.shealth,0,a8977bf5-6836-4fe1-a4f6-0d6c2e1bf6c9.achievement.json,a8977bf5-6836-4fe1-a4f6-0d6c2e1bf6c9,1575676800000,
8213,ea551651-0324-4c10-acab-5814d73b3465.binning_data.json,4485706,4500,46,2020-01-26 21:00:05.126,com.sec.android.app.shealth,2020-01-26 21:00:05.126,,5.0701113,6362.9897,258.9999,8167,lv82WtQZxZ,com.sec.android.app.shealth,0,ea551651-0324-4c10-acab-5814d73b3465.achievement.json,ea551651-0324-4c10-acab-5814d73b3465,1579996800000,
8012,357fa737-797b-42c9-b45a-dd2520ae76ec.binning_data.json,4335414,4500,121,2020-02-09 21:00:03.279,com.sec.android.app.shealth,2020-02-08 22:22:24.204,357fa737-797b-42c9-b45a-dd2520ae76ec.source_info.json,1.4321768,6209.08,341.6499,7891,VfS0qUERdZ,com.sec.android.app.shealth,0,357fa737-797b-42c9-b45a-dd2520ae76ec.achievement.json,357fa737-797b-42c9-b45a-dd2520ae76ec,1581206400000,
2423,6fdb018c-60c0-417f-ad8d-c9e9db1ae7b8.binning_data.json,1219163,4500,69,2020-04-26 21:00:05.653,com.sec.android.app.shealth,2020-04-24 21:15:46.853,6fdb018c-60c0-417f-ad8d-c9e9db1ae7b8.source_info.json,1.625639,1981.92,113.07,2354,VfS0qUERdZ,com.sec.android.app.shealth,0,6fdb018c-60c0-417f-ad8d-c9e9db1ae7b8.achievement.json,6fdb018c-60c0-417f-ad8d-c9e9db1ae7b8,1587772800000,
2168,fcf88ddb-75da-450e-9d0d-51bdefc29c31.binning_data.json,1106970,4500,56,2020-02-28 21:00:04.301,com.sec.android.app.shealth,2020-02-27 21:15:02.550,fcf88ddb-75da-450e-9d0d-51bdefc29c31.source_info.json,1.5849295,1754.47,74.60999,2112,VfS0qUERdZ,com.sec.android.app.shealth,0,fcf88ddb-75da-450e-9d0d-51bdefc29c31.achievement.json,fcf88ddb-75da-450e-9d0d-51bdefc29c31,1582848000000,
9542,f3314827-bbd3-49fd-8bab-2241d8d46fe4.binning_data.json,5136432,4500,43,2020-01-29 21:30:42.634,com.sec.android.app.shealth,2020-01-29 21:30:42.634,,6.9444447,7407.8086,297.74988,9499,lv82WtQZxZ,com.sec.android.app.shealth,0,f3314827-bbd3-49fd-8bab-2241d8d46fe4.achievement.json,f3314827-bbd3-49fd-8bab-2241d8d46fe4,1580256000000,
2651,f44af653-c9e0-4b75-bd81-b5510fa44f9a.binning_data.json,1322289,4500,81,2019-12-10 20:57:35.381,com.sec.android.app.shealth,2019-12-09 21:01:53.956,f44af653-c9e0-4b75-bd81-b5510fa44f9a.source_info.json,1.610858,2130.02,119.07,2570,VfS0qUERdZ,com.sec.android.app.shealth,0,f44af653-c9e0-4b75-bd81-b5510fa44f9a.achievement.json,f44af653-c9e0-4b75-bd81-b5510fa44f9a,1575936000000,
2423,6ee2b381-a142-4646-8061-ccba908cd371.binning_data.json,1219114,4500,69,2020-04-25 21:00:14.532,com.sec.android.app.shealth,2020-04-25 21:00:02.245,,5.305555,1981.92,113.07,2354,lv82WtQZxZ,com.sec.android.app.shealth,0,6ee2b381-a142-4646-8061-ccba908cd371.achievement.json,6ee2b381-a142-4646-8061-ccba908cd371,1587772800000,
6115,37d5d3ad-bf12-49a1-a573-5023add11b6b.binning_data.json,3254876,4500,94,2020-02-12 19:48:37.143,com.sec.android.app.shealth,2020-02-11 21:42:20.008,37d5d3ad-bf12-49a1-a573-5023add11b6b.source_info.json,1.4596039,4750.83,261.91995,6021,VfS0qUERdZ,com.sec.android.app.shealth,0,37d5d3ad-bf12-49a1-a573-5023add11b6b.achievement.json,37d5d3ad-bf12-49a1-a573-5023add11b6b,1581465600000,
2168,5caded4d-d44c-4127-b996-99507b40391b.binning_data.json,1106928,4500,56,2020-02-28 21:00:03.040,com.sec.android.app.shealth,2020-02-28 21:00:03.040,,3.6072423,1754.47,74.60999,2112,lv82WtQZxZ,com.sec.android.app.shealth,0,5caded4d-d44c-4127-b996-99507b40391b.achievement.json,5caded4d-d44c-4127-b996-99507b40391b,1582848000000,
2429,64959337-287b-4cc6-b74d-ccb892e22b61.binning_data.json,1192749,4500,95,2020-02-01 21:00:05.733,com.sec.android.app.shealth,2020-02-01 21:00:05.733,,5.5277777,1996.9601,113.81,2334,lv82WtQZxZ,com.sec.android.app.shealth,0,64959337-287b-4cc6-b74d-ccb892e22b61.achievement.json,64959337-287b-4cc6-b74d-ccb892e22b61,1580515200000,
2575,5e3e2e5a-af43-4ece-a79a-200f55348da2.binning_data.json,1292763,4500,69,2020-02-15 20:55:01.054,com.sec.android.app.shealth,2020-02-14 21:20:05.013,5e3e2e5a-af43-4ece-a79a-200f55348da2.source_info.json,1.6105733,2082.09,116.189995,2506,VfS0qUERdZ,com.sec.android.app.shealth,0,5e3e2e5a-af43-4ece-a79a-200f55348da2.achievement.json,5e3e2e5a-af43-4ece-a79a-200f55348da2,1581724800000,
3586,c3dc480c-7ae0-41d1-8857-11e1fafad6d9.binning_data.json,1764946,4500,114,2019-12-13 21:00:03.728,com.sec.android.app.shealth,2019-12-12 21:22:26.001,c3dc480c-7ae0-41d1-8857-11e1fafad6d9.source_info.json,1.6225814,2863.77,157.41,3472,VfS0qUERdZ,com.sec.android.app.shealth,0,c3dc480c-7ae0-41d1-8857-11e1fafad6d9.achievement.json,c3dc480c-7ae0-41d1-8857-11e1fafad6d9,1576195200000,
5750,f4dfbd7a-bd57-44ae-9891-0442e4203bc8.binning_data.json,3016303,4500,134,2020-02-04 21:00:04.438,com.sec.android.app.shealth,2020-02-03 21:07:34.123,f4dfbd7a-bd57-44ae-9891-0442e4203bc8.source_info.json,1.476728,4454.26,243.33997,5616,VfS0qUERdZ,com.sec.android.app.shealth,0,f4dfbd7a-bd57-44ae-9891-0442e4203bc8.achievement.json,f4dfbd7a-bd57-44ae-9891-0442e4203bc8,1580774400000,
2792,4f18a2b9-2a2a-4b5b-95ec-1fda594bb5cb.binning_data.json,1417461,4500,77,2020-04-26 21:00:04.098,com.sec.android.app.shealth,2020-04-25 21:00:14.534,,4.897143,2258.19,127.639984,2715,lv82WtQZxZ,com.sec.android.app.shealth,0,4f18a2b9-2a2a-4b5b-95ec-1fda594bb5cb.achievement.json,4f18a2b9-2a2a-4b5b-95ec-1fda594bb5cb,1587859200000,
5750,b261211d-7152-45ba-98fb-b458469139ab.binning_data.json,3016228,4500,134,2020-02-04 21:00:02.278,com.sec.android.app.shealth,2020-02-04 21:00:02.278,,3.3611112,4454.26,243.33997,5616,lv82WtQZxZ,com.sec.android.app.shealth,0,b261211d-7152-45ba-98fb-b458469139ab.achievement.json,b261211d-7152-45ba-98fb-b458469139ab,1580774400000,
1980,13d0fc56-c1e9-4270-b34d-2f9d9eb064e3.binning_data.json,1043777,4500,12,2020-02-29 21:00:03.081,com.sec.android.app.shealth,2020-02-28 21:36:25.559,13d0fc56-c1e9-4270-b34d-2f9d9eb064e3.source_info.json,1.5254687,1592.25,67.44999,1968,VfS0qUERdZ,com.sec.android.app.shealth,0,13d0fc56-c1e9-4270-b34d-2f9d9eb064e3.achievement.json,13d0fc56-c1e9-4270-b34d-2f9d9eb064e3,1582934400000,
6305,e28db974-601a-4773-b534-2248bcb465af.binning_data.json,3193489,4500,183,2020-02-07 21:00:05.353,com.sec.android.app.shealth,2020-02-06 21:04:47.914,e28db974-601a-4773-b534-2248bcb465af.source_info.json,1.5661458,5001.47,277.22998,6122,VfS0qUERdZ,com.sec.android.app.shealth,0,e28db974-601a-4773-b534-2248bcb465af.achievement.json,e28db974-601a-4773-b534-2248bcb465af,1581033600000,
2936,ac6c1589-8192-40d6-a867-31aeca8b82a5.binning_data.json,1579688,4500,31,2019-12-16 21:00:04.017,com.sec.android.app.shealth,2019-12-15 21:13:19.282,ac6c1589-8192-40d6-a867-31aeca8b82a5.source_info.json,1.480912,2339.38,99.47999,2905,VfS0qUERdZ,com.sec.android.app.shealth,0,ac6c1589-8192-40d6-a867-31aeca8b82a5.achievement.json,ac6c1589-8192-40d6-a867-31aeca8b82a5,1576454400000,
6305,fc333c8a-4638-4c02-9b4c-937f4f02e4b0.binning_data.json,3193408,4500,183,2020-02-07 21:00:02.519,com.sec.android.app.shealth,2020-02-07 21:00:02.519,,3.7777777,5001.47,277.22998,6122,lv82WtQZxZ,com.sec.android.app.shealth,0,fc333c8a-4638-4c02-9b4c-937f4f02e4b0.achievement.json,fc333c8a-4638-4c02-9b4c-937f4f02e4b0,1581033600000,
2792,d8c5ce6c-c516-4027-9b93-2059ee425198.binning_data.json,1417513,4500,77,2020-04-26 21:00:05.861,com.sec.android.app.shealth,2020-04-25 21:06:43.446,d8c5ce6c-c516-4027-9b93-2059ee425198.source_info.json,1.5930647,2258.19,127.639984,2715,VfS0qUERdZ,com.sec.android.app.shealth,0,d8c5ce6c-c516-4027-9b93-2059ee425198.achievement.json,d8c5ce6c-c516-4027-9b93-2059ee425198,1587859200000,
7177,0e8ba94c-2afb-4ccf-b87b-fb244040c73f.binning_data.json,3850294,4500,52,2020-02-10 21:00:05.501,com.sec.android.app.shealth,2020-02-09 21:09:18.664,0e8ba94c-2afb-4ccf-b87b-fb244040c73f.source_info.json,1.4339164,5521.0005,301.05994,7125,VfS0qUERdZ,com.sec.android.app.shealth,0,0e8ba94c-2afb-4ccf-b87b-fb244040c73f.achievement.json,0e8ba94c-2afb-4ccf-b87b-fb244040c73f,1581292800000,
1980,16faa422-38ce-4cde-acfe-11a941dbdc62.binning_data.json,1043728,4500,12,2020-02-29 21:00:02.010,com.sec.android.app.shealth,2020-02-29 21:00:02.010,,6.9444447,1592.25,67.44999,1968,lv82WtQZxZ,com.sec.android.app.shealth,0,16faa422-38ce-4cde-acfe-11a941dbdc62.achievement.json,16faa422-38ce-4cde-acfe-11a941dbdc62,1582934400000,
4386,d502d5e1-e63e-402d-bf61-34a401eab71a.binning_data.json,2233275,4500,146,2019-12-19 20:50:34.911,com.sec.android.app.shealth,2019-12-18 21:12:21.715,d502d5e1-e63e-402d-bf61-34a401eab71a.source_info.json,1.5824913,3534.1396,149.19997,4240,VfS0qUERdZ,com.sec.android.app.shealth,0,d502d5e1-e63e-402d-bf61-34a401eab71a.achievement.json,d502d5e1-e63e-402d-bf61-34a401eab71a,1576713600000,
7177,199491a5-c3a0-42f5-a916-3c14dbc69e5e.binning_data.json,3850211,4500,52,2020-02-10 21:00:03.898,com.sec.android.app.shealth,2020-02-10 21:00:03.898,,6.944445,5521.0005,301.05994,7125,lv82WtQZxZ,com.sec.android.app.shealth,0,199491a5-c3a0-42f5-a916-3c14dbc69e5e.achievement.json,199491a5-c3a0-42f5-a916-3c14dbc69e5e,1581292800000,
2258,fe56a756-e40c-4883-9b8b-48bceb0bdd07.binning_data.json,1116256,4500,56,2020-04-27 20:35:09.383,com.sec.android.app.shealth,2020-04-26 21:04:42.534,fe56a756-e40c-4883-9b8b-48bceb0bdd07.source_info.json,1.6340246,1823.99,101.53,2202,VfS0qUERdZ,com.sec.android.app.shealth,0,fe56a756-e40c-4883-9b8b-48bceb0bdd07.achievement.json,fe56a756-e40c-4883-9b8b-48bceb0bdd07,1587945600000,
10962,23be249a-427a-48c4-b86a-f67a55c86f70.binning_data.json,5906573,4500,116,2020-03-01 20:47:30.442,com.sec.android.app.shealth,2020-02-29 21:35:14.018,23be249a-427a-48c4-b86a-f67a55c86f70.source_info.json,1.4489263,8558.189,349.54987,10846,VfS0qUERdZ,com.sec.android.app.shealth,0,23be249a-427a-48c4-b86a-f67a55c86f70.achievement.json,23be249a-427a-48c4-b86a-f67a55c86f70,1583020800000,
8347,4fba8986-bcf4-4aa7-abc8-16fe52f29b11.binning_data.json,4355209,4500,173,2020-02-13 21:00:09.636,com.sec.android.app.shealth,2020-02-13 21:00:09.636,,6.9444447,6525.21,358.56995,8174,lv82WtQZxZ,com.sec.android.app.shealth,0,4fba8986-bcf4-4aa7-abc8-16fe52f29b11.achievement.json,4fba8986-bcf4-4aa7-abc8-16fe52f29b11,1581552000000,
2517,41e14fbf-56ce-42b2-ac8a-f3116c2d0b8b.binning_data.json,1185697,4500,118,2020-07-10 19:21:54.053,com.sec.android.app.shealth,2020-07-09 21:01:37.679,41e14fbf-56ce-42b2-ac8a-f3116c2d0b8b.source_info.json,1.8046336,2139.75,122.61,2399,VfS0qUERdZ,com.sec.android.app.shealth,0,41e14fbf-56ce-42b2-ac8a-f3116c2d0b8b.achievement.json,41e14fbf-56ce-42b2-ac8a-f3116c2d0b8b,1594339200000,
2733,039ea791-c476-4f20-8bf0-0592a2e10cbc.binning_data.json,1382450,4500,107,2019-12-22 20:56:32.311,com.sec.android.app.shealth,2019-12-21 21:27:10.419,039ea791-c476-4f20-8bf0-0592a2e10cbc.source_info.json,1.6218297,2242.1,96.56999,2626,VfS0qUERdZ,com.sec.android.app.shealth,0,039ea791-c476-4f20-8bf0-0592a2e10cbc.achievement.json,039ea791-c476-4f20-8bf0-0592a2e10cbc,1576972800000,
2258,fda1ea90-8530-411e-a893-a77cb3523fbe.binning_data.json,1116201,4500,56,2020-04-27 21:00:09.133,com.sec.android.app.shealth,2020-04-27 21:00:09.133,,3.8553016,1823.99,101.53,2202,lv82WtQZxZ,com.sec.android.app.shealth,0,fda1ea90-8530-411e-a893-a77cb3523fbe.achievement.json,fda1ea90-8530-411e-a893-a77cb3523fbe,1587945600000,
10962,290e5581-acad-4b6e-a5ec-c3d9164fb21e.binning_data.json,5906468,4500,116,2020-03-01 21:00:02.000,com.sec.android.app.shealth,2020-03-01 21:00:02.000,,3.9444444,8558.189,349.54987,10846,lv82WtQZxZ,com.sec.android.app.shealth,0,290e5581-acad-4b6e-a5ec-c3d9164fb21e.achievement.json,290e5581-acad-4b6e-a5ec-c3d9164fb21e,1583020800000,
9110,ee263c99-0838-4c05-a068-68e57010a7a9.binning_data.json,4824764,4500,242,2020-02-16 21:00:14.922,com.sec.android.app.shealth,2020-02-16 21:00:14.922,,3.1388886,7074.34,389.9599,8868,lv82WtQZxZ,com.sec.android.app.shealth,0,ee263c99-0838-4c05-a068-68e57010a7a9.achievement.json,ee263c99-0838-4c05-a068-68e57010a7a9,1581811200000,
8347,65a9dc14-f5a7-4b5f-8fb7-ecc51dfc4bf8.binning_data.json,4355300,4500,173,2020-02-13 21:00:13.798,com.sec.android.app.shealth,2020-02-12 21:11:51.120,65a9dc14-f5a7-4b5f-8fb7-ecc51dfc4bf8.source_info.json,1.4982225,6525.21,358.56995,8174,VfS0qUERdZ,com.sec.android.app.shealth,0,65a9dc14-f5a7-4b5f-8fb7-ecc51dfc4bf8.achievement.json,65a9dc14-f5a7-4b5f-8fb7-ecc51dfc4bf8,1581552000000,
2794,b3847a14-7c95-4cf3-a065-4b47f2480f22.binning_data.json,1450306,4500,37,2019-12-25 20:26:08.023,com.sec.android.app.shealth,2019-12-24 21:31:27.656,b3847a14-7c95-4cf3-a065-4b47f2480f22.source_info.json,1.54839,2245.64,95.889984,2757,VfS0qUERdZ,com.sec.android.app.shealth,0,b3847a14-7c95-4cf3-a065-4b47f2480f22.achievement.json,b3847a14-7c95-4cf3-a065-4b47f2480f22,1577232000000,
1970,cddcf361-9fdf-4cfd-997d-3f5051171f01.binning_data.json,1011502,4500,55,2020-04-29 21:00:04.917,com.sec.android.app.shealth,2020-04-27 21:13:25.239,cddcf361-9fdf-4cfd-997d-3f5051171f01.source_info.json,1.5582174,1576.14,89.39,1915,VfS0qUERdZ,com.sec.android.app.shealth,0,cddcf361-9fdf-4cfd-997d-3f5051171f01.achievement.json,cddcf361-9fdf-4cfd-997d-3f5051171f01,1588032000000,
1704,7a56e7a4-b8f6-4d58-845e-91909574249e.binning_data.json,841141,4500,52,2020-08-27 21:15:48.528,com.sec.android.app.shealth,2020-08-27 21:00:10.374,,1.6532415,1390.61,78.31,1652,lv82WtQZxZ,com.sec.android.app.shealth,0,7a56e7a4-b8f6-4d58-845e-91909574249e.achievement.json,7a56e7a4-b8f6-4d58-845e-91909574249e,1598486400000,
7615,61180c37-c6a0-4fcc-91ee-76a3e5521060.binning_data.json,4076335,4500,34,2020-03-02 21:00:04.248,com.sec.android.app.shealth,2020-03-01 21:11:16.555,61180c37-c6a0-4fcc-91ee-76a3e5521060.source_info.json,1.4479843,5902.469,244.69989,7581,VfS0qUERdZ,com.sec.android.app.shealth,0,61180c37-c6a0-4fcc-91ee-76a3e5521060.achievement.json,61180c37-c6a0-4fcc-91ee-76a3e5521060,1583107200000,
